Eb/N0 (dB),SNR(dB),AE_GNBP_0,AE_GNBP_0_BP,AE_GNBP_1,AE_GNBP_1_BP,AE_GNBP_2,AE_GNBP_2_BP,AE_GNBP_3,AE_GNBP_3_BP,AE_GNBP_4,AE_GNBP_4_BP,LDPC_SYS_BP,LDPC_SYS_GNBP_0,LDPC_SYS_GNBP_1,LDPC_SYS_GNBP_2,LDPC_SYS_GNBP_3,LDPC_SYS_GNBP_4,LDPC_NSYS_BP,LDPC_NSYS_GNBP_0,LDPC_NSYS_GNBP_1,LDPC_NSYS_GNBP_2,LDPC_NSYS_GNBP_3,LDPC_NSYS_GNBP_4
0.0,-5.5090747,171.0,116.0,126.0,114.0,119.0,140.0,133.0,117.0,130.0,120.0,179.0,86.0,85.0,87.0,92.0,171.0,135.0,128.0,142.0,142.0,135.0,136.0
1.0,-4.5090747,136.0,162.0,168.0,127.0,155.0,150.0,127.0,118.0,119.0,113.0,148.0,156.0,155.0,160.0,160.0,169.0,139.0,132.0,144.0,154.0,155.0,202.0
2.0,-3.5090747,141.0,134.0,150.0,140.0,147.0,128.0,133.0,132.0,156.0,131.0,124.0,120.0,131.0,130.0,126.0,137.0,163.0,174.0,170.0,174.0,175.0,188.0
3.0,-2.5090747,168.0,141.0,164.0,122.0,143.0,134.0,139.0,115.0,137.0,130.0,133.0,135.0,168.0,131.0,142.0,142.0,200.0,193.0,199.0,195.0,189.0,199.0
4.0,-1.5090747,165.0,122.0,145.0,137.0,157.0,139.0,153.0,123.0,147.0,133.0,131.0,154.0,163.0,161.0,172.0,195.0,218.0,229.0,223.0,214.0,245.0,225.0
5.0,-0.5090747,167.0,123.0,164.0,137.0,170.0,122.0,142.0,114.0,142.0,118.0,133.0,166.0,170.0,176.0,170.0,170.0,268.0,250.0,244.0,260.0,250.0,253.0
6.0,0.4909253,176.0,118.0,141.0,127.0,159.0,117.0,149.0,117.0,168.0,121.0,128.0,178.0,175.0,181.0,176.0,186.0,302.0,271.0,279.0,268.0,289.0,278.0
