Eb/N0 (dB) ,SNR(dB)    ,AE_GNBP_0             ,AE_GNBP_0_BP          ,AE_GNBP_1              ,AE_GNBP_1_BP          ,AE_GNBP_2              ,AE_GNBP_2_BP          ,AE_GNBP_3             ,AE_GNBP_3_BP          ,AE_GNBP_4              ,AE_GNBP_4_BP          ,LDPC_SYS_BP         ,LDPC_SYS_GNBP_0      ,LDPC_SYS_GNBP_1      ,LDPC_SYS_GNBP_2      ,LDPC_SYS_GNBP_3      ,LDPC_SYS_GNBP_4      ,LDPC_NSYS_BP           ,LDPC_NSYS_GNBP_0       ,LDPC_NSYS_GNBP_1       ,LDPC_NSYS_GNBP_2       ,LDPC_NSYS_GNBP_3       ,LDPC_NSYS_GNBP_4       ,LDPC_NSYS_REG_BP
0.0        ,-5.5090747 ,0.1101851835846901    ,0.10499999672174454   ,0.12555555999279022    ,0.11611111462116241   ,0.11861111223697662    ,0.1505555510520935    ,0.1319444477558136    ,0.12333333492279053   ,0.12833333015441895    ,0.12444444745779037   ,0.1919444501399994  ,0.2038888931274414   ,0.1988888829946518   ,0.19111111760139465  ,0.21611110866069794  ,0.17777778208255768  ,0.13333334028720856    ,0.11166666448116302    ,0.1227777749300003     ,0.13138888776302338    ,0.11972222477197647    ,0.13083332777023315    ,0
1.0        ,-4.5090747 ,0.059166666120290756  ,0.07041666656732559   ,0.06708333641290665    ,0.07851851731538773   ,0.06958333402872086    ,0.06763888895511627   ,0.08277777582406998   ,0.07851851731538773   ,0.07351852208375931    ,0.07870370149612427   ,0.1550000011920929  ,0.1644444465637207   ,0.16249999403953552  ,0.162222221493721    ,0.16500000655651093  ,0.16361111402511597  ,0.07592592388391495    ,0.072592593729496      ,0.07870370149612427    ,0.08185185492038727    ,0.08166666328907013    ,0.07791666686534882    ,0
2.0        ,-3.5090747 ,0.04037037119269371   ,0.03879629448056221   ,0.04287036880850792    ,0.045092593878507614  ,0.0400925911962986     ,0.0416666679084301    ,0.04800000041723251   ,0.043796297162771225  ,0.036349207162857056   ,0.04046296328306198   ,0.12472222000360489 ,0.10944444686174393  ,0.12194444239139557  ,0.11861111223697662  ,0.11472222208976746  ,0.11916666477918625  ,0.03898148238658905    ,0.03380952402949333    ,0.03619047626852989    ,0.039351850748062134   ,0.03650793805718422    ,0.03500000014901161    ,0
3.0        ,-2.5090747 ,0.010858586058020592  ,0.021464645862579346  ,0.017037037760019302   ,0.019722221419215202  ,0.014379085041582584   ,0.02353535406291485   ,0.017619047313928604  ,0.02549382671713829   ,0.016904762014746666   ,0.02181818149983883   ,0.0855555534362793  ,0.07240740954875946  ,0.07013888657093048  ,0.07444444298744202  ,0.07388889044523239  ,0.07351852208375931  ,0.014215686358511448   ,0.01202777773141861    ,0.010656565427780151   ,0.012222222052514553   ,0.010656565427780151   ,0.012660819105803967   ,0.065
4.0        ,-1.5090747 ,0.0032407406251877546 ,0.013921568170189857  ,0.004486373160034418   ,0.009955555200576782  ,0.0037673611659556627  ,0.009866666980087757  ,0.0045192306861281395 ,0.011805555783212185  ,0.005084541160613298   ,0.010507246479392052  ,0.0918518528342247  ,0.042314816266298294 ,0.0400925911962986   ,0.039537038654088974 ,0.042222220450639725 ,0.037936508655548096 ,0.0027910051867365837  ,0.0023722222540527582  ,0.0021565656643360853  ,0.003397745545953512   ,0.0021414142102003098  ,0.0023979591205716133  ,0.025
5.0        ,-0.5090747 ,0.0005703883362002671 ,0.005819444544613361  ,0.0007748538046143949  ,0.0036923077423125505 ,0.0007569219451397657  ,0.004640522878617048  ,0.0008990670321509242 ,0.005490955896675587  ,0.0009990662802010775  ,0.004761904943734407  ,0.07361111044883728 ,0.021111110225319862 ,0.019999999552965164 ,0.018803419545292854 ,0.017905982211232185 ,0.01935185119509697  ,0.0003156395396217704  ,0.0002667673397809267  ,0.00027420403785072267 ,0.0003490879025775939  ,0.00031185185071080923 ,0.00031143659725785255 ,0.0077
6.0        ,0.4909253  ,9.523163316771388e-05 ,0.0033333334140479565 ,0.00011824513785541058 ,0.0018827160820364952 ,0.00015041862206999213 ,0.0019794583786278963 ,0.0001294261310249567 ,0.0024455899838358164 ,0.00011222540342714638 ,0.0017279412131756544 ,0.0573333315551281  ,0.007688172161579132 ,0.007239057216793299 ,0.006862745154649019 ,0.007833333685994148 ,0.007616487331688404 ,2.6527382942731492e-05 ,2.0609000785043463e-05 ,1.7240950910490938e-05 ,2.8691947591141798e-05 ,1.7828961063059978e-05 ,1.9203138435841538e-05 ,0.001
