Eb/N0 (dB),SNR(dB),AE_GNBP_0,AE_GNBP_0_BP,AE_GNBP_1,AE_GNBP_1_BP,AE_GNBP_2,AE_GNBP_2_BP,AE_GNBP_3,AE_GNBP_3_BP,AE_GNBP_4,AE_GNBP_4_BP,LDPC_SYS_BP,LDPC_SYS_GNBP_0,LDPC_SYS_GNBP_1,LDPC_SYS_GNBP_2,LDPC_SYS_GNBP_3,LDPC_SYS_GNBP_4,LDPC_NSYS_BP,LDPC_NSYS_GNBP_0,LDPC_NSYS_GNBP_1,LDPC_NSYS_GNBP_2,LDPC_NSYS_GNBP_3,LDPC_NSYS_GNBP_4
0.0,-5.5090747,0.5699999928474426,0.5799999833106995,0.6299999952316284,0.5699999928474426,0.5950000286102295,0.699999988079071,0.6650000214576721,0.5849999785423279,0.6499999761581421,0.6000000238418579,0.8949999809265137,0.8600000143051147,0.8500000238418579,0.8700000047683716,0.9200000166893005,0.8550000190734863,0.675000011920929,0.6399999856948853,0.7099999785423279,0.7099999785423279,0.675000011920929,0.6800000071525574
1.0,-4.5090747,0.3400000035762787,0.4050000011920929,0.41999998688697815,0.4233333468437195,0.38749998807907104,0.375,0.4233333468437195,0.3933333456516266,0.39666667580604553,0.3766666650772095,0.7400000095367432,0.7799999713897705,0.7749999761581421,0.800000011920929,0.800000011920929,0.8450000286102295,0.4633333384990692,0.4399999976158142,0.47999998927116394,0.5133333206176758,0.5166666507720947,0.5049999952316284
2.0,-3.5090747,0.23499999940395355,0.22333332896232605,0.25,0.23333333432674408,0.24500000476837158,0.2133333384990692,0.26600000262260437,0.2199999988079071,0.22285714745521545,0.21833333373069763,0.6200000047683716,0.6000000238418579,0.6549999713897705,0.6499999761581421,0.6299999952316284,0.6850000023841858,0.27166667580604553,0.24857142567634583,0.24285714328289032,0.28999999165534973,0.25,0.2685714364051819
3.0,-2.5090747,0.07636363804340363,0.1281818151473999,0.109333336353302,0.10166666656732559,0.08411764353513718,0.1218181848526001,0.09928571432828903,0.12777778506278992,0.09785714000463486,0.11818181723356247,0.44333332777023315,0.44999998807907104,0.41999998688697815,0.43666666746139526,0.47333332896232605,0.47333332896232605,0.11764705926179886,0.09650000184774399,0.09045454859733582,0.102631576359272,0.08590909093618393,0.10473684221506119
4.0,-1.5090747,0.02291666716337204,0.07176470756530762,0.027358490973711014,0.05480000004172325,0.024531250819563866,0.05559999868273735,0.029423076659440994,0.061500001698732376,0.031956519931554794,0.05782608687877655,0.43666666746139526,0.2566666603088379,0.27166667580604553,0.2683333456516266,0.2866666615009308,0.2785714268684387,0.025952380150556564,0.02290000021457672,0.02027272805571556,0.031014492735266685,0.022272726520895958,0.022959183901548386
5.0,-0.5090747,0.004053398035466671,0.030750000849366188,0.005394736770540476,0.021076923236250877,0.005501618143171072,0.02392156794667244,0.005419847555458546,0.026511628180742264,0.005966386757791042,0.024081632494926453,0.33250001072883606,0.15090909600257874,0.14166666567325592,0.13538461923599243,0.13076923787593842,0.14166666567325592,0.0036167341750115156,0.0028312571812421083,0.002853801241144538,0.0038805969525128603,0.0033333334140479565,0.0033688414841890335
6.0,0.4909253,0.0007166123832575977,0.016857143491506577,0.000712841225322336,0.010079365223646164,0.00101532565895468,0.009831932373344898,0.0008186813211068511,0.012061855755746365,0.0008022922556847334,0.008897058665752411,0.25600001215934753,0.05741935595870018,0.05303030461072922,0.05323529243469238,0.058666665107011795,0.05999999865889549,0.000344159547239542,0.0002405040868325159,0.000207635632250458,0.00033033403451554477,0.00022188099683262408,0.00023043766850605607
