Eb/N0 (dB),SNR(dB),ext_BCH_sys_BP_3_iter,ext_BCH_sys_BP_5_iter,ext_BCH_sys_BP_10_iter,ext_BCH_sys_BP_20_iter,ext_BCH_sys_BP_50_iter,ext_BCH_sys_BP_200_iter,ext_BCH_nsys_BP_3_iter,ext_BCH_nsys_BP_5_iter,ext_BCH_nsys_BP_10_iter,ext_BCH_nsys_BP_20_iter,ext_BCH_nsys_BP_50_iter,ext_BCH_nsys_BP_200_iter,CCSDS_LDPC_sys_BP_3_iter,CCSDS_LDPC_sys_BP_5_iter,CCSDS_LDPC_sys_BP_10_iter,CCSDS_LDPC_sys_BP_20_iter,CCSDS_LDPC_sys_BP_50_iter,CCSDS_LDPC_sys_BP_200_iter,CCSDS_LDPC_nsys_BP_3_iter,CCSDS_LDPC_nsys_BP_5_iter,CCSDS_LDPC_nsys_BP_10_iter,CCSDS_LDPC_nsys_BP_20_iter,CCSDS_LDPC_nsys_BP_50_iter,CCSDS_LDPC_nsys_BP_200_iter,AE_BP_3_iter_0,AE_BP_3_iter_0_BP_5_iter,AE_BP_3_iter_0_BP_10_iter,AE_BP_3_iter_0_BP_20_iter,AE_BP_3_iter_0_BP_50_iter,AE_BP_3_iter_0_BP_200_iter,AE_BP_3_iter_1,AE_BP_3_iter_1_BP_5_iter,AE_BP_3_iter_1_BP_10_iter,AE_BP_3_iter_1_BP_20_iter,AE_BP_3_iter_1_BP_50_iter,AE_BP_3_iter_1_BP_200_iter,AE_BP_3_iter_2,AE_BP_3_iter_2_BP_5_iter,AE_BP_3_iter_2_BP_10_iter,AE_BP_3_iter_2_BP_20_iter,AE_BP_3_iter_2_BP_50_iter,AE_BP_3_iter_2_BP_200_iter,AE_BP_3_iter_3,AE_BP_3_iter_3_BP_5_iter,AE_BP_3_iter_3_BP_10_iter,AE_BP_3_iter_3_BP_20_iter,AE_BP_3_iter_3_BP_50_iter,AE_BP_3_iter_3_BP_200_iter,AE_BP_3_iter_4,AE_BP_3_iter_4_BP_5_iter,AE_BP_3_iter_4_BP_10_iter,AE_BP_3_iter_4_BP_20_iter,AE_BP_3_iter_4_BP_50_iter,AE_BP_3_iter_4_BP_200_iter,AE_BP_5_iter_0,AE_BP_5_iter_0_BP_10_iter,AE_BP_5_iter_0_BP_20_iter,AE_BP_5_iter_0_BP_50_iter,AE_BP_5_iter_0_BP_200_iter,AE_BP_5_iter_1,AE_BP_5_iter_1_BP_10_iter,AE_BP_5_iter_1_BP_20_iter,AE_BP_5_iter_1_BP_50_iter,AE_BP_5_iter_1_BP_200_iter,AE_BP_5_iter_2,AE_BP_5_iter_2_BP_10_iter,AE_BP_5_iter_2_BP_20_iter,AE_BP_5_iter_2_BP_50_iter,AE_BP_5_iter_2_BP_200_iter,AE_BP_5_iter_3,AE_BP_5_iter_3_BP_10_iter,AE_BP_5_iter_3_BP_20_iter,AE_BP_5_iter_3_BP_50_iter,AE_BP_5_iter_3_BP_200_iter,AE_BP_5_iter_4,AE_BP_5_iter_4_BP_10_iter,AE_BP_5_iter_4_BP_20_iter,AE_BP_5_iter_4_BP_50_iter,AE_BP_5_iter_4_BP_200_iter,AE_BP_10_iter_0,AE_BP_10_iter_0_BP_20_iter,AE_BP_10_iter_0_BP_50_iter,AE_BP_10_iter_0_BP_200_iter,AE_BP_10_iter_1,AE_BP_10_iter_1_BP_20_iter,AE_BP_10_iter_1_BP_50_iter,AE_BP_10_iter_1_BP_200_iter,AE_BP_10_iter_2,AE_BP_10_iter_2_BP_20_iter,AE_BP_10_iter_2_BP_50_iter,AE_BP_10_iter_2_BP_200_iter,AE_BP_10_iter_3,AE_BP_10_iter_3_BP_20_iter,AE_BP_10_iter_3_BP_50_iter,AE_BP_10_iter_3_BP_200_iter,AE_BP_10_iter_4,AE_BP_10_iter_4_BP_20_iter,AE_BP_10_iter_4_BP_50_iter,AE_BP_10_iter_4_BP_200_iter,AE_BP_20_iter_0,AE_BP_20_iter_0_BP_50_iter,AE_BP_20_iter_0_BP_200_iter,AE_BP_20_iter_1,AE_BP_20_iter_1_BP_50_iter,AE_BP_20_iter_1_BP_200_iter,AE_BP_20_iter_2,AE_BP_20_iter_2_BP_50_iter,AE_BP_20_iter_2_BP_200_iter,AE_BP_20_iter_3,AE_BP_20_iter_3_BP_50_iter,AE_BP_20_iter_3_BP_200_iter,AE_BP_20_iter_4,AE_BP_20_iter_4_BP_50_iter,AE_BP_20_iter_4_BP_200_iter,AE_GNBP_3_iter_0,AE_GNBP_3_iter_0_GNBP_5_iter,AE_GNBP_3_iter_0_GNBP_10_iter,AE_GNBP_3_iter_0_GNBP_20_iter,AE_GNBP_3_iter_1,AE_GNBP_3_iter_1_GNBP_5_iter,AE_GNBP_3_iter_1_GNBP_10_iter,AE_GNBP_3_iter_1_GNBP_20_iter,AE_GNBP_3_iter_2,AE_GNBP_3_iter_2_GNBP_5_iter,AE_GNBP_3_iter_2_GNBP_10_iter,AE_GNBP_3_iter_2_GNBP_20_iter,AE_GNBP_3_iter_3,AE_GNBP_3_iter_3_GNBP_5_iter,AE_GNBP_3_iter_3_GNBP_10_iter,AE_GNBP_3_iter_3_GNBP_20_iter,AE_GNBP_3_iter_4,AE_GNBP_3_iter_4_GNBP_5_iter,AE_GNBP_3_iter_4_GNBP_10_iter,AE_GNBP_5_iter_0,AE_GNBP_5_iter_0_GNBP_10_iter,AE_GNBP_5_iter_0_GNBP_20_iter,AE_GNBP_5_iter_1,AE_GNBP_5_iter_1_GNBP_10_iter,AE_GNBP_5_iter_1_GNBP_20_iter,AE_GNBP_5_iter_2,AE_GNBP_5_iter_2_GNBP_10_iter,AE_GNBP_5_iter_2_GNBP_20_iter,AE_GNBP_5_iter_3,AE_GNBP_5_iter_3_GNBP_10_iter,AE_GNBP_5_iter_3_GNBP_20_iter,AE_GNBP_5_iter_4,AE_GNBP_5_iter_4_GNBP_10_iter,AE_GNBP_5_iter_4_GNBP_20_iter,AE_GNBP_10_iter_0,AE_GNBP_10_iter_0_GNBP_20_iter,AE_GNBP_10_iter_1,AE_GNBP_10_iter_1_GNBP_20_iter,AE_GNBP_10_iter_2,AE_GNBP_10_iter_2_GNBP_20_iter,AE_GNBP_10_iter_3,AE_GNBP_10_iter_3_GNBP_20_iter,AE_GNBP_10_iter_4
0.0,-3.0103,[0.00944505 0.15720806 0.161875   0.1666531 ],[0.00955751 0.16199477 0.16671875 0.17155229],[0.00944872 0.15736243 0.16203125 0.16681117],[0.00919155 0.14686775 0.15140624 0.1560593 ],[0.00936716 0.15396626 0.15859374 0.16333343],[0.00935217 0.15334886 0.15796874 0.16270104],[0.00946705 0.1581344  0.1628125  0.16760144],[0.00935592 0.15350322 0.158125   0.16285916],[0.00959317 0.1635392  0.16828126 0.17313236],[0.00933712 0.1527315  0.15734375 0.16206862],[0.00957894 0.1629214  0.16765624 0.17250034],[0.00918376 0.14655921 0.15109375 0.15574297],[0.00925727 0.14949071 0.1540625  0.15874797],[0.00923419 0.1485649  0.153125   0.1577991 ],[0.00936716 0.15396626 0.15859374 0.16333343],[0.00934465 0.15304019 0.15765625 0.16238482],[0.00924959 0.1491821  0.15375    0.1584317 ],[0.00929547 0.15103386 0.155625   0.16032933],[0.00885202 0.13391468 0.13828126 0.14276671],[0.0087545  0.13037029 0.1346875  0.13912478],[0.00909711 0.1431656  0.14765625 0.1522627 ],[0.00909313 0.14301135 0.1475     0.15210448],[0.0089393  0.13715176 0.1415625  0.14609106],[0.00897621 0.13853931 0.14296874 0.1475155 ],[0.00929547 0.15103386 0.155625   0.16032933],[0.00922647 0.14825632 0.1528125  0.15748279],[0.00935592 0.15350322 0.158125   0.16285916],[0.00932958 0.15242282 0.15703125 0.1617524 ],[0.00951433 0.16014168 0.16484375 0.16965601],[0.0093258  0.15226848 0.156875   0.16159429],[0.00936716 0.15396626 0.15859374 0.16333343],[0.00929928 0.15118818 0.15578125 0.16048746],[0.00948529 0.15890639 0.16359375 0.16839169],[0.00930307 0.1513425  0.1559375  0.16064556],[0.00928786 0.1507252  0.1553125  0.16001306],[0.00944505 0.15720806 0.161875   0.1666531 ],[0.00940813 0.15566427 0.1603125  0.16507241],[0.00933335 0.15257718 0.1571875  0.16191052],[0.0092226  0.14810205 0.15265626 0.15732464],[0.009478   0.15859759 0.16328125 0.16807559],[0.0094962  0.15936962 0.1640625  0.16886583],[0.00929928 0.15118818 0.15578125 0.16048746],[0.00924574 0.1490278  0.15359375 0.15827355],[0.00917204 0.1460964  0.150625   0.15526845],[0.00929167 0.15087953 0.15546875 0.16017121],[0.00937837 0.15442935 0.1590625  0.16380772],[0.0093821  0.1545837  0.15921874 0.16396579],[0.00923804 0.14871922 0.15328126 0.15795726],[0.0093821  0.1545837  0.15921874 0.16396579],[0.00928786 0.1507252  0.1553125  0.16001306],[0.00948165 0.158752   0.1634375  0.16823363],[0.00944505 0.15720806 0.161875   0.1666531 ],[0.00937464 0.15427499 0.15890625 0.16364963],[0.00941924 0.1561274  0.16078125 0.16554663],[0.00928786 0.1507252  0.1553125  0.16001306],[0.00943401 0.1567449  0.16140625 0.16617891],[0.00956467 0.16230364 0.16703124 0.17186831],[0.00928405 0.1505709  0.15515625 0.15985495],[0.00915245 0.14532508 0.14984375 0.15447752],[0.00938956 0.15489243 0.15953125 0.16428198],[0.00925727 0.14949071 0.1540625  0.15874797],[0.00928786 0.1507252  0.1553125  0.16001306],[0.00955751 0.16199477 0.16671875 0.17155229],[0.00941554 0.15597302 0.160625   0.16538855],[0.00940071 0.15535553 0.16       0.16475625],[0.00935967 0.15365759 0.15828125 0.16301724],[0.00943401 0.1567449  0.16140625 0.16617891],[0.00940442 0.1555099  0.16015625 0.16491432],[0.00929167 0.15087953 0.15546875 0.16017121],[0.00943401 0.1567449  0.16140625 0.16617891],[0.0093258  0.15226848 0.156875   0.16159429],[0.00939328 0.15504679 0.1596875  0.16444007],[0.00917986 0.14640494 0.1509375  0.1555848 ],[0.00962852 0.16508375 0.16984375 0.17471229],[0.00929167 0.15087953 0.15546875 0.16017121],[0.00940442 0.1555099  0.16015625 0.16491432],[0.0093709  0.15412064 0.15875    0.16349153],[0.00935967 0.15365759 0.15828125 0.16301724],[0.00931445 0.15180549 0.15640625 0.16111994],[0.00931066 0.15165116 0.15625    0.16096182],[0.00934841 0.15319453 0.1578125  0.16254295],[0.00940442 0.1555099  0.16015625 0.16491432],[0.00945973 0.1578256  0.1625     0.16728534],[0.009397   0.15520114 0.15984374 0.16459814],[0.00954316 0.16137706 0.16609375 0.17092021],[0.00929928 0.15118818 0.15578125 0.16048746],[0.0093821  0.1545837  0.15921874 0.16396579],[0.00946339 0.15798    0.16265625 0.1674434 ],[0.00940442 0.1555099  0.16015625 0.16491432],[0.00940071 0.15535553 0.16       0.16475625],[0.00949257 0.15921521 0.16390625 0.16870779],[0.00928405 0.1505709  0.15515625 0.15985495],[0.00929167 0.15087953 0.15546875 0.16017121],[0.0091367  0.14470804 0.14921875 0.15384474],[0.00932202 0.15211415 0.15671875 0.16143617],[0.00942294 0.15628177 0.1609375  0.1657047 ],[0.00934465 0.15304019 0.15765625 0.16238482],[0.00916421 0.14578786 0.1503125  0.15495208],[0.00949257 0.15921521 0.16390625 0.16870779],[0.00924959 0.1491821  0.15375    0.1584317 ],[0.00930687 0.15149683 0.15609375 0.1608037 ],[0.00926876 0.14995365 0.15453126 0.15922241],[0.00937837 0.15442935 0.1590625  0.16380772],[0.009397   0.15520114 0.15984374 0.16459814],[0.00916813 0.14594214 0.15046875 0.15511025],[0.00943032 0.15659052 0.16125    0.16602084],[0.00948529 0.15890639 0.16359375 0.16839169],[0.00938583 0.15473807 0.159375   0.1641239 ],[0.00937837 0.15442935 0.1590625  0.16380772],[0.00953237 0.16091378 0.165625   0.17044614],[0.00929547 0.15103386 0.155625   0.16032933],[0.00929547 0.15103386 0.155625   0.16032933],[0.00943401 0.1567449  0.16140625 0.16617891],[0.00940442 0.1555099  0.16015625 0.16491432],[0.00901282 0.13992703 0.144375   0.14893985],[0.00906518 0.14193177 0.14640625 0.15099695],[0.00886459 0.13437708 0.13875    0.14324166],[0.00932958 0.15242282 0.15703125 0.1617524 ],[0.00933712 0.1527315  0.15734375 0.16206862],[0.009478   0.15859759 0.16328125 0.16807559],[0.00894753 0.1374601  0.141875   0.14640762],[0.00935592 0.15350322 0.158125   0.16285916],[0.00917595 0.14625065 0.15078124 0.1554266 ],[0.00927259 0.15010795 0.1546875  0.15938053],[0.00928023 0.15041658 0.155      0.15969682],[0.00933712 0.1527315  0.15734375 0.16206862],[0.00943401 0.1567449  0.16140625 0.16617891],[0.00928405 0.1505709  0.15515625 0.15985495],[0.00927641 0.15026227 0.15484375 0.15953869],[0.00938583 0.15473807 0.159375   0.1641239 ],[0.00934465 0.15304019 0.15765625 0.16238482],[0.00946339 0.15798    0.16265625 0.1674434 ],[0.00924959 0.1491821  0.15375    0.1584317 ],[0.0092226  0.14810205 0.15265626 0.15732464],[0.00935217 0.15334886 0.15796874 0.16270104],[0.0094962  0.15936962 0.1640625  0.16886583],[0.00935217 0.15334886 0.15796874 0.16270104],[0.00920322 0.1473306  0.151875   0.15653382],[0.00917595 0.14625065 0.15078124 0.1554266 ],[0.00912091 0.14409104 0.14859375 0.15321195],[0.00902899 0.14054383 0.145      0.14957283],[0.00909313 0.14301135 0.1475     0.15210448],[0.00912486 0.1442453  0.14875    0.15337017],[0.00911695 0.1439368  0.1484375  0.15305375],[0.0093258  0.15226848 0.156875   0.16159429],[0.00935217 0.15334886 0.15796874 0.16270104],[0.00929547 0.15103386 0.155625   0.16032933],[0.00934089 0.15288584 0.1575     0.16222672],[0.00944137 0.15705366 0.16171876 0.16649504],[0.00945973 0.1578256  0.1625     0.16728534],[0.00906919 0.142086   0.1465625  0.15115517],[0.0093709  0.15412064 0.15875    0.16349153],[0.00879715 0.13191119 0.13625    0.14070836],[0.00934465 0.15304019 0.15765625 0.16238482],[0.0088813  0.13499361 0.139375   0.14387491],[0.00912091 0.14409104 0.14859375 0.15321195],[0.00928405 0.1505709  0.15515625 0.15985495]
1.0,-2.0103,[0.00848561 0.12097505 0.12515625 0.12946066],[0.00854869 0.12313064 0.12734374 0.13167933],[0.00891867 0.13638094 0.14078125 0.14529961],[0.00864615 0.12651885 0.13078125 0.135165  ],[0.00865491 0.12682694 0.13109376 0.13548183],[0.0087545  0.13037029 0.1346875  0.13912478],[0.00872873 0.12944584 0.13375    0.13817455],[0.0087844  0.1314489  0.13578124 0.14023331],[0.00843545 0.11928166 0.1234375  0.12771711],[0.00856655 0.1237466  0.12796874 0.13231316],[0.00878866 0.131603   0.1359375  0.14039165],[0.00867238 0.12744308 0.13171875 0.13611546],[0.00860209 0.12497864 0.12921876 0.13358073],[0.00860209 0.12497864 0.12921876 0.13358073],[0.00882678 0.13298996 0.13734375 0.14181675],[0.00853524 0.1226687  0.126875   0.13120393],[0.00863737 0.12621081 0.13046876 0.13484818],[0.00868544 0.12790522 0.1321875  0.13659066],[0.00756411 0.0925343  0.09625    0.10009841],[0.00784634 0.10067307 0.10453125 0.10851941],[0.00747563 0.09007894 0.09375    0.09755457],[0.00759144 0.09330175 0.09703125 0.10089319],[0.00770459 0.09652589 0.1003125  0.10423048],[0.00730533 0.08547737 0.0890625  0.09278269],[0.00848561 0.12097505 0.12515625 0.12946066],[0.00853075 0.1225147  0.12671874 0.13104545],[0.00868109 0.12775117 0.13203125 0.13643226],[0.00875879 0.13052437 0.13484375 0.13928315],[0.00868544 0.12790522 0.1321875  0.13659066],[0.00872873 0.12944584 0.13375    0.13817455],[0.00849919 0.12143693 0.125625   0.12993613],[0.00877161 0.13098663 0.1353125  0.13975823],[0.00855763 0.12343862 0.12765625 0.13199624],[0.00863737 0.12621081 0.13046876 0.13484818],[0.00865053 0.12667288 0.1309375  0.13532342],[0.00868979 0.12805927 0.13234375 0.13674906],[0.0085888  0.12451662 0.12875    0.13310541],[0.00856655 0.1237466  0.12796874 0.13231316],[0.0085888  0.12451662 0.12875    0.13310541],[0.00855763 0.12343862 0.12765625 0.13199624],[0.00864615 0.12651885 0.13078125 0.135165  ],[0.00859323 0.12467062 0.12890625 0.13326386],[0.00888963 0.13530189 0.1396875  0.14419153],[0.00869413 0.12821332 0.1325     0.13690746],[0.00887713 0.13483948 0.13921875 0.1437166 ],[0.00854869 0.12313064 0.12734374 0.13167933],[0.00873733 0.12975398 0.1340625  0.1384913 ],[0.00860652 0.12513265 0.129375   0.13373917],[0.00874163 0.12990804 0.13421875 0.13864969],[0.00871146 0.12882957 0.133125   0.13754103],[0.00864176 0.12636481 0.130625   0.13500656],[0.00863297 0.12605676 0.1303125  0.13468975],[0.00880564 0.1322194  0.1365625  0.14102504],[0.00865928 0.12698096 0.13125    0.13564023],[0.00872442 0.12929176 0.13359375 0.13801618],[0.00849014 0.12112901 0.1253125  0.12961915],[0.00853973 0.12282268 0.12703125 0.13136241],[0.00874593 0.13006213 0.134375   0.13880807],[0.00868544 0.12790522 0.1321875  0.13659066],[0.00886878 0.13453121 0.13890626 0.1434    ],[0.00876734 0.13083252 0.13515624 0.13959986],[0.00865053 0.12667288 0.1309375  0.13532342],[0.00857101 0.1239006  0.128125   0.1324716 ],[0.00874163 0.12990804 0.13421875 0.13864969],[0.00866802 0.12728904 0.1315625  0.13595705],[0.0085888  0.12451662 0.12875    0.13310541],[0.00841248 0.11851202 0.12265625 0.1269245 ],[0.00860209 0.12497864 0.12921876 0.13358073],[0.00857991 0.1242086  0.1284375  0.13278851],[0.00880564 0.1322194  0.1365625  0.14102504],[0.00862857 0.12590274 0.13015625 0.13453132],[0.00867674 0.12759712 0.131875   0.13627386],[0.00861976 0.1255947  0.12984376 0.13421446],[0.0087844  0.1314489  0.13578124 0.14023331],[0.00865491 0.12682694 0.13109376 0.13548183],[0.00879715 0.13191119 0.13625    0.14070836],[0.00866802 0.12728904 0.1315625  0.13595705],[0.00854421 0.12297668 0.1271875  0.13152088],[0.00883942 0.13345231 0.1378125  0.14229174],[0.00873303 0.1295999  0.13390625 0.13833293],[0.0088014  0.1320653  0.13640624 0.1408667 ],[0.00862417 0.12574872 0.13       0.13437289],[0.0087545  0.13037029 0.1346875  0.13912478],[0.00866802 0.12728904 0.1315625  0.13595705],[0.00857546 0.1240546  0.12828125 0.13263007],[0.00857101 0.1239006  0.128125   0.1324716 ],[0.00845375 0.11989741 0.1240625  0.12835115],[0.00839864 0.11805027 0.1221875  0.12644891],[0.00865053 0.12667288 0.1309375  0.13532342],[0.00865053 0.12667288 0.1309375  0.13532342],[0.00860209 0.12497864 0.12921876 0.13358073],[0.00873303 0.1295999  0.13390625 0.13833293],[0.00879291 0.1317571  0.13609375 0.14055   ],[0.00852625 0.12236076 0.1265625  0.13088702],[0.00868109 0.12775117 0.13203125 0.13643226],[0.00849014 0.12112901 0.1253125  0.12961915],[0.00850823 0.12174487 0.1259375  0.1302531 ],[0.00879291 0.1317571  0.13609375 0.14055   ],[0.0085888  0.12451662 0.12875    0.13310541],[0.00865053 0.12667288 0.1309375  0.13532342],[0.0087201 0.1291377 0.1334375 0.1378578],[0.00888547 0.13514775 0.13953125 0.14403322],[0.00885202 0.13391468 0.13828126 0.14276671],[0.00868109 0.12775117 0.13203125 0.13643226],[0.00859767 0.12482463 0.1290625  0.1334223 ],[0.00844918 0.11974347 0.12390625 0.12819265],[0.00854869 0.12313064 0.12734374 0.13167933],[0.00850823 0.12174487 0.1259375  0.1302531 ],[0.00847652 0.12066714 0.12484375 0.12914366],[0.00865928 0.12698096 0.13125    0.13564023],[0.00843086 0.11912773 0.12328125 0.12755859],[0.00848561 0.12097505 0.12515625 0.12946066],[0.00838939 0.11774244 0.121875   0.12613183],[0.0088813  0.13499361 0.139375   0.14387491],[0.00821504 0.11204932 0.11609375 0.12026436],[0.00826279 0.11358769 0.11765625 0.12185048],[0.00761862 0.09406928 0.0978125  0.1016879 ],[0.00844918 0.11974347 0.12390625 0.12819265],[0.00787729 0.10159494 0.10546875 0.10947223],[0.00811321 0.10881952 0.1128125  0.11693274],[0.00765641 0.09514396 0.09890625 0.10280037],[0.00811811 0.1089733  0.11296875 0.11709141],[0.00844461 0.11958953 0.12375    0.12803414],[0.00797908 0.10466854 0.10859375 0.11264762],[0.00770459 0.09652589 0.1003125  0.10423048],[0.0074979  0.09069271 0.094375   0.09819061],[0.00837549 0.11728072 0.12140625 0.12565622],[0.00778908 0.09898323 0.1028125  0.10677232],[0.007867   0.10128764 0.10515625 0.10915463],[0.00807879 0.10774316 0.11171875 0.11582196],[0.00807879 0.10774316 0.11171875 0.11582196],[0.00807385 0.10758941 0.1115625  0.11566326],[0.00784116 0.10051943 0.104375   0.1083606 ],[0.00827702 0.11404925 0.118125   0.12232626],[0.00859767 0.12482463 0.1290625  0.1334223 ],[0.00837549 0.11728072 0.12140625 0.12565622],[0.00767252 0.09560458 0.099375   0.10327709],[0.00805405 0.10697442 0.1109375  0.11502846],[0.00813278 0.10943464 0.1134375  0.11756741],[0.00843545 0.11928166 0.1234375  0.12771711],[0.00818134 0.11097261 0.115      0.11915394],[0.00807879 0.10774316 0.11171875 0.11582196],[0.00850823 0.12174487 0.1259375  0.1302531 ],[0.00813765 0.10958842 0.11359375 0.11772608],[0.00824851 0.11312616 0.1171875  0.12137467],[0.00838476 0.11758853 0.12171875 0.1259733 ],[0.00806396 0.10728191 0.11125    0.11534587],[0.00827228 0.11389539 0.11796875 0.12216767],[0.00833821 0.11604957 0.12015625 0.12438778],[0.00853524 0.1226687  0.126875   0.13120393],[0.00861976 0.1255947  0.12984376 0.13421446],[0.00839402 0.11789636 0.12203125 0.12629038],[0.00811811 0.1089733  0.11296875 0.11709141],[0.00819099 0.11128023 0.1153125  0.11947121],[0.00779954 0.09929045 0.103125   0.10709   ],[0.00803915 0.10651319 0.11046875 0.11455233],[0.00835223 0.11651123 0.120625   0.12486345]
