Eb/N0 (dB),SNR(dB),AE_GNBP_0,AE_GNBP_0_BP,AE_GNBP_1,AE_GNBP_1_BP,AE_GNBP_2,AE_GNBP_2_BP,AE_GNBP_3,AE_GNBP_3_BP,AE_GNBP_4,AE_GNBP_4_BP,BCH_NSYS_BP,BCH_NSYS_GNBP_0,BCH_NSYS_GNBP_1,BCH_NSYS_GNBP_2,BCH_NSYS_GNBP_3,BCH_NSYS_GNBP_4,BCH_NSYS_CR_BP,BCH_NSYS_CR_GNBP_0,BCH_NSYS_CR_GNBP_1,BCH_NSYS_CR_GNBP_2,BCH_NSYS_CR_GNBP_3,BCH_NSYS_CR_GNBP_4,BCH_SYS_BP,BCH_SYS_GNBP_0,BCH_SYS_GNBP_1,BCH_SYS_GNBP_2,BCH_SYS_GNBP_3,BCH_SYS_GNBP_4
0.0,-2.43038,462.0,464.0,453.0,463.0,464.0,417.0,420.0,426.0,480.0,450.0,525.0,500.0,513.0,521.0,515.0,503.0,497.0,533.0,482.0,528.0,551.0,492.0,486.0,550.0,526.0,519.0,545.0,515.0
1.0,-1.4303801,536.0,579.0,542.0,546.0,615.0,531.0,525.0,518.0,499.0,542.0,427.0,397.0,418.0,395.0,404.0,425.0,381.0,380.0,774.0,385.0,409.0,416.0,411.0,401.0,415.0,398.0,427.0,396.0
2.0,-0.4303801,421.0,490.0,441.0,535.0,516.0,408.0,486.0,536.0,502.0,439.0,552.0,601.0,539.0,592.0,552.0,561.0,575.0,543.0,487.0,579.0,506.0,512.0,589.0,590.0,554.0,572.0,579.0,544.0
3.0,0.5696199,445.0,475.0,424.0,430.0,435.0,418.0,442.0,447.0,451.0,431.0,472.0,493.0,434.0,485.0,474.0,477.0,408.0,537.0,417.0,504.0,408.0,432.0,635.0,402.0,515.0,417.0,566.0,534.0
4.0,1.5696199,422.0,433.0,423.0,423.0,430.0,424.0,427.0,436.0,421.0,421.0,435.0,459.0,421.0,414.0,446.0,432.0,439.0,436.0,435.0,416.0,467.0,419.0,515.0,438.0,418.0,471.0,422.0,446.0
5.0,2.56962,423.0,427.0,426.0,437.0,423.0,424.0,424.0,424.0,422.0,423.0,421.0,422.0,430.0,429.0,422.0,433.0,429.0,427.0,422.0,430.0,423.0,422.0,426.0,428.0,423.0,435.0,444.0,438.0
6.0,3.56962,421.0,423.0,425.0,425.0,419.0,422.0,420.0,424.0,425.0,426.0,426.0,428.0,422.0,423.0,423.0,421.0,425.0,423.0,422.0,423.0,424.0,422.0,457.0,421.0,425.0,433.0,426.0,424.0
