Eb/N0 (dB),SNR(dB),AE_GNBP_0,AE_GNBP_0_BP,AE_GNBP_1,AE_GNBP_1_BP,AE_GNBP_2,AE_GNBP_2_BP,AE_GNBP_3,AE_GNBP_3_BP,AE_GNBP_4,AE_GNBP_4_BP,BCH_NSYS_BP,BCH_NSYS_GNBP_0,BCH_NSYS_GNBP_1,BCH_NSYS_GNBP_2,BCH_NSYS_GNBP_3,BCH_NSYS_GNBP_4,BCH_NSYS_CR_BP,BCH_NSYS_CR_GNBP_0,BCH_NSYS_CR_GNBP_1,BCH_NSYS_CR_GNBP_2,BCH_NSYS_CR_GNBP_3,BCH_NSYS_CR_GNBP_4,BCH_SYS_BP,BCH_SYS_GNBP_0,BCH_SYS_GNBP_1,BCH_SYS_GNBP_2,BCH_SYS_GNBP_3,BCH_SYS_GNBP_4
0.0,-2.43038,88.0,91.0,84.0,91.0,86.0,83.0,84.0,90.0,87.0,88.0,100.0,99.0,98.0,97.0,98.0,98.0,98.0,99.0,98.0,99.0,99.0,97.0,98.0,96.0,99.0,100.0,97.0,96.0
1.0,-1.4303801,121.0,135.0,120.0,131.0,137.0,122.0,130.0,127.0,116.0,125.0,97.0,94.0,96.0,94.0,95.0,93.0,96.0,88.0,185.0,88.0,95.0,95.0,95.0,88.0,93.0,93.0,92.0,91.0
2.0,-0.4303801,113.0,136.0,111.0,141.0,140.0,103.0,127.0,139.0,139.0,107.0,156.0,161.0,159.0,168.0,151.0,154.0,157.0,153.0,151.0,156.0,154.0,150.0,158.0,152.0,145.0,149.0,155.0,144.0
3.0,0.5696199,148.0,138.0,139.0,114.0,121.0,110.0,157.0,126.0,147.0,121.0,150.0,162.0,160.0,157.0,167.0,168.0,141.0,187.0,133.0,175.0,135.0,142.0,184.0,118.0,154.0,123.0,163.0,161.0
4.0,1.5696199,141.0,111.0,140.0,126.0,130.0,114.0,156.0,119.0,157.0,122.0,149.0,191.0,166.0,154.0,178.0,164.0,157.0,190.0,170.0,156.0,174.0,173.0,131.0,152.0,137.0,164.0,145.0,158.0
5.0,2.56962,148.0,113.0,160.0,114.0,154.0,123.0,162.0,126.0,172.0,130.0,129.0,200.0,180.0,177.0,177.0,187.0,158.0,190.0,202.0,187.0,189.0,177.0,85.0,161.0,162.0,162.0,158.0,170.0
6.0,3.56962,170.0,121.0,179.0,121.0,161.0,114.0,177.0,136.0,163.0,128.0,124.0,219.0,213.0,202.0,210.0,212.0,156.0,228.0,212.0,227.0,210.0,208.0,69.0,178.0,181.0,177.0,178.0,181.0
