Eb/N0 (dB),SNR(dB),AE_GNBP_0,AE_GNBP_0_ML,AE_GNBP_0_BP,AE_GNBP_1,AE_GNBP_1_ML,AE_GNBP_1_BP,AE_GNBP_2,AE_GNBP_2_ML,AE_GNBP_2_BP,AE_GNBP_3,AE_GNBP_3_ML,AE_GNBP_3_BP,AE_GNBP_4,AE_GNBP_4_ML,AE_GNBP_4_BP,AE_GNBP_5,AE_GNBP_5_ML,AE_GNBP_5_BP,AE_GNBP_6,AE_GNBP_6_ML,AE_GNBP_6_BP,AE_GNBP_7,AE_GNBP_7_ML,AE_GNBP_7_BP,AE_GNBP_8,AE_GNBP_8_ML,AE_GNBP_8_BP,AE_GNBP_9,AE_GNBP_9_ML,AE_GNBP_9_BP,AE_GNBP_10,AE_GNBP_10_ML,AE_GNBP_10_BP,AE_GNBP_11,AE_GNBP_11_ML,AE_GNBP_11_BP,AE_GNBP_12,AE_GNBP_12_ML,AE_GNBP_12_BP,AE_GNBP_13,AE_GNBP_13_ML,AE_GNBP_13_BP,AE_GNBP_14,AE_GNBP_14_ML,AE_GNBP_14_BP,AE_GNBP_15,AE_GNBP_15_ML,AE_GNBP_15_BP,AE_GNBP_16,AE_GNBP_16_ML,AE_GNBP_16_BP,AE_GNBP_17,AE_GNBP_17_ML,AE_GNBP_17_BP,AE_GNBP_18,AE_GNBP_18_ML,AE_GNBP_18_BP,AE_GNBP_19,AE_GNBP_19_ML,AE_GNBP_19_BP,AE_GNBP_20,AE_GNBP_20_ML,AE_GNBP_20_BP,AE_GNBP_21,AE_GNBP_21_ML,AE_GNBP_21_BP,AE_GNBP_22,AE_GNBP_22_ML,AE_GNBP_22_BP,AE_GNBP_23,AE_GNBP_23_ML,AE_GNBP_23_BP,AE_GNBP_24,AE_GNBP_24_ML,AE_GNBP_24_BP,AE_GNBP_25,AE_GNBP_25_ML,AE_GNBP_25_BP,AE_GNBP_26,AE_GNBP_26_ML,AE_GNBP_26_BP,AE_GNBP_27,AE_GNBP_27_ML,AE_GNBP_27_BP,AE_GNBP_28,AE_GNBP_28_ML,AE_GNBP_28_BP,AE_GNBP_29,AE_GNBP_29_ML,AE_GNBP_29_BP,AE_GNBP_30,AE_GNBP_30_ML,AE_GNBP_30_BP,AE_GNBP_31,AE_GNBP_31_ML,AE_GNBP_31_BP,AE_GNBP_32,AE_GNBP_32_ML,AE_GNBP_32_BP,AE_GNBP_33,AE_GNBP_33_ML,AE_GNBP_33_BP,AE_GNBP_34,AE_GNBP_34_ML,AE_GNBP_34_BP,AE_GNBP_35,AE_GNBP_35_ML,AE_GNBP_35_BP,AE_GNBP_36,AE_GNBP_36_ML,AE_GNBP_36_BP,AE_GNBP_37,AE_GNBP_37_ML,AE_GNBP_37_BP,AE_GNBP_38,AE_GNBP_38_ML,AE_GNBP_38_BP,AE_GNBP_39,AE_GNBP_39_ML,AE_GNBP_39_BP,AE_GNBP_40,AE_GNBP_40_ML,AE_GNBP_40_BP,AE_GNBP_41,AE_GNBP_41_ML,AE_GNBP_41_BP,AE_GNBP_42,AE_GNBP_42_ML,AE_GNBP_42_BP,AE_GNBP_43,AE_GNBP_43_ML,AE_GNBP_43_BP,AE_GNBP_44,AE_GNBP_44_ML,AE_GNBP_44_BP,AE_GNBP_45,AE_GNBP_45_ML,AE_GNBP_45_BP,AE_GNBP_46,AE_GNBP_46_ML,AE_GNBP_46_BP,AE_GNBP_47,AE_GNBP_47_ML,AE_GNBP_47_BP,AE_GNBP_48,AE_GNBP_48_ML,AE_GNBP_48_BP,AE_GNBP_49,AE_GNBP_49_ML,AE_GNBP_49_BP
0.0,-2.8724172,[0.0092584  0.10524796 0.10979167 0.11450636],[0.00682013 0.07322203 0.0765625  0.08004215],[0.00853753 0.08727908 0.09145834 0.09581661],[0.00932721 0.10708815 0.11166666 0.11641535],[0.00816771 0.07892419 0.08291667 0.08709191],[0.00952871 0.11261116 0.11729167 0.12213987],[0.0087265  0.09176693 0.09604166 0.10049342],[0.00816771 0.07892419 0.08291667 0.08709191],[0.00858103 0.08829878 0.0925     0.0968798 ],[0.00951403 0.11220193 0.116875   0.12171595],[0.00837812 0.08360961 0.08770833 0.09198773],[0.00936507 0.10811065 0.11270833 0.11747572],[0.00905478 0.09993429 0.104375   0.10898907],[0.00833303 0.08259071 0.08666667 0.09092376],[0.00884357 0.09462442 0.09895834 0.10346799],[0.0091575  0.10259067 0.10708334 0.11174817],[0.00832397 0.08238696 0.08645833 0.09071093],[0.00876858 0.09278733 0.09708333 0.10155591],[0.00908659 0.10075154 0.10520833 0.10983812],[0.0086926  0.09095072 0.09520833 0.09964333],[0.00928143 0.10586131 0.11041667 0.11514273],[0.00895015 0.09727886 0.10166667 0.10622902],[0.00823257 0.08034978 0.084375   0.08858236],[0.00894203 0.09707464 0.10145833 0.10601667],[0.00902279 0.09911714 0.10354166 0.10813992],[0.00858103 0.08829878 0.0925     0.0968798 ],[0.00916533 0.10279504 0.10729167 0.11196037],[0.00873494 0.091971   0.09625    0.10070594],[0.00698313 0.07720235 0.080625   0.08418548],[0.00854626 0.087483   0.09166667 0.09602927],[0.00895015 0.09727886 0.10166667 0.10622902],[0.00711095 0.08041915 0.08390625 0.08753011],[0.0086242  0.08931862 0.09354167 0.09794283],[0.00884357 0.09462442 0.09895834 0.10346799],[0.0081303  0.07810976 0.08208334 0.08624007],[0.00866705 0.09033864 0.09458333 0.09900569],[0.00919652 0.10361259 0.108125   0.11280911],[0.00663828 0.06893867 0.0721875  0.07557695],[0.00881868 0.094012   0.09833334 0.10283069],[0.00896638 0.09768733 0.10208333 0.10665371],[0.00824178 0.08055347 0.08458333 0.08879524],[0.00914967 0.1023863  0.106875   0.11153597],[0.00877696 0.09299142 0.09729166 0.10176838],[0.00676886 0.07199787 0.0753125  0.07876673],[0.00882699 0.09421614 0.09854167 0.10304312],[0.00837812 0.08360961 0.08770833 0.09198773],[0.00842285 0.08462869 0.08875    0.09305154],[0.00871804 0.09156287 0.09583333 0.10028091],[0.00913396 0.10197758 0.10645834 0.11111154],[0.0086242  0.08931862 0.09354167 0.09794283],[0.00908659 0.10075154 0.10520833 0.10983812],[0.0084937  0.08625957 0.09041667 0.09475326],[0.00825097 0.08075716 0.08479167 0.08900812],[0.0088848  0.09564524 0.1        0.10453004],[0.00911032 0.10136454 0.10583334 0.11047487],[0.00844064 0.08503636 0.08916666 0.093477  ],[0.00852004 0.08687125 0.09104167 0.09539129],[0.00881868 0.094012   0.09833334 0.10283069],[0.00839605 0.08401722 0.088125   0.09241328],[0.00899868 0.09850433 0.10291667 0.10750301],[0.00936507 0.10811065 0.11270833 0.11747572],[0.00825097 0.08075716 0.08479167 0.08900812],[0.00907865 0.10054722 0.105      0.10962587],[0.00896638 0.09768733 0.10208333 0.10665371],[0.00817702 0.07912783 0.083125   0.08730485],[0.0090308  0.09932142 0.10375    0.10835222],[0.00687717 0.07459952 0.07796875 0.08147669],[0.0086328  0.08952262 0.09375    0.09815541],[0.00891757 0.09646201 0.10083333 0.10537958],[0.00867558 0.09054267 0.09479167 0.09921824],[0.00694599 0.07628357 0.0796875  0.08322957],[0.00897447 0.09789158 0.10229167 0.10686604],[0.00876858 0.09278733 0.09708333 0.10155591],[0.00855497 0.08768694 0.091875   0.09624191],[0.00892573 0.09666622 0.10104167 0.10559195],[0.0116938  0.11209118 0.1178125  0.12378499],[0.01163992 0.11086854 0.1165625  0.12250846],[0.00884357 0.09462442 0.09895834 0.10346799],[0.00897447 0.09789158 0.10229167 0.10686604],[0.00816771 0.07892419 0.08291667 0.08709191],[0.00859834 0.08870669 0.09291667 0.09730504],[0.00929673 0.10627023 0.11083333 0.11556696],[0.00867558 0.09054267 0.09479167 0.09921824],[0.00710494 0.08026594 0.08375    0.08737087],[0.00875179 0.09237915 0.09666666 0.10113094],[0.00663166 0.06878576 0.07203125 0.07541741],[0.0087011  0.09115476 0.09541667 0.09985586],[0.00835111 0.08299825 0.08708333 0.09134936],[0.00828759 0.081572   0.085625   0.08985959],[0.00860697 0.08891066 0.093125   0.09751763],[0.00873494 0.091971   0.09625    0.10070594],[0.00669748 0.07031509 0.07359375 0.07701257],[0.0090468  0.09973    0.10416666 0.10877679],[0.00935752 0.10790614 0.1125     0.11726365],[0.00711095 0.08041915 0.08390625 0.08753011],[0.00858103 0.08829878 0.0925     0.0968798 ],[0.00864138 0.08972661 0.09395833 0.09836799],[0.00829671 0.08177572 0.08583333 0.09007244],[0.00907865 0.10054722 0.105      0.10962587],[0.00842285 0.08462869 0.08875    0.09305154],[0.0083149  0.08218321 0.08625    0.0904981 ],[0.00882699 0.09421614 0.09854167 0.10304312],[0.00844064 0.08503636 0.08916666 0.093477  ],[0.00815838 0.07872058 0.08270834 0.08687895],[0.00879369 0.09339964 0.09770834 0.10219333],[0.00918874 0.1034082  0.10791667 0.11259694],[0.00871804 0.09156287 0.09583333 0.10028091],[0.00852004 0.08687125 0.09104167 0.09539129],[0.00899868 0.09850433 0.10291667 0.10750301],[0.00824178 0.08055347 0.08458333 0.08879524],[0.0090308  0.09932142 0.10375    0.10835222],[0.00864138 0.08972661 0.09395833 0.09836799],[0.0086841  0.09074669 0.095      0.09943079],[0.00917314 0.10299943 0.1075     0.11217257],[0.00926609 0.1054524  0.11       0.1147185 ],[0.00825097 0.08075716 0.08479167 0.08900812],[0.0087011  0.09115476 0.09541667 0.09985586],[0.00914967 0.1023863  0.106875   0.11153597],[0.00858969 0.08850273 0.09270833 0.09709242],[0.00897447 0.09789158 0.10229167 0.10686604],[0.00918095 0.10320381 0.10770833 0.11238476],[0.0069584  0.07658982 0.08       0.08354823],[0.00895827 0.0974831  0.101875   0.10644136],[0.00919652 0.10361259 0.108125   0.11280911],[0.00816771 0.07892419 0.08291667 0.08709191],[0.0084937  0.08625957 0.09041667 0.09475326],[0.00890939 0.09625781 0.100625   0.1051672 ],[0.00815838 0.07872058 0.08270834 0.08687895],[0.00871804 0.09156287 0.09583333 0.10028091],[0.008405   0.08422104 0.08833333 0.09262604],[0.00864995 0.08993062 0.09416667 0.09858056],[0.00834208 0.08279448 0.086875   0.09113655],[0.01189213 0.11667798 0.1225     0.12857011],[0.00809265 0.07729542 0.08125    0.08538808],[0.00938015 0.10851969 0.113125   0.11789984],[0.0092043  0.10381699 0.10833333 0.11302129],[0.00815838 0.07872058 0.08270834 0.08687895],[0.0086926  0.09095072 0.09520833 0.09964333],[0.00842285 0.08462869 0.08875    0.09305154],[0.00830581 0.08197946 0.08604167 0.09028528],[0.00914967 0.1023863  0.106875   0.11153597],[0.00866705 0.09033864 0.09458333 0.09900569],[0.00855497 0.08768694 0.091875   0.09624191],[0.0087011  0.09115476 0.09541667 0.09985586],[0.00864138 0.08972661 0.09395833 0.09836799],[0.00844064 0.08503636 0.08916666 0.093477  ],[0.00871804 0.09156287 0.09583333 0.10028091],[0.00855497 0.08768694 0.091875   0.09624191],[0.00852879 0.08707517 0.09125    0.09560395],[0.01163992 0.11086854 0.1165625  0.12250846]
1.0,-1.8724172,[0.00633799 0.06221494 0.0653125  0.06855293],[0.00375094 0.03709641 0.03892857 0.04084734],[0.00545923 0.0575782  0.06025    0.06303743],[0.00661839 0.06847994 0.07171875 0.07509834],[0.00367163 0.03543979 0.03723214 0.03911142],[0.00636608 0.06282579 0.0659375  0.06919187],[0.00619503 0.05916194 0.0621875  0.06535697],[0.00426478 0.04125098 0.04333333 0.04551576],[0.00638006 0.06313124 0.06625    0.06951131],[0.00635206 0.06252035 0.065625   0.06887241],[0.00504787 0.0485351  0.051      0.05358296],[0.0066515  0.0692445  0.0725     0.07589601],[0.00646311 0.06496442 0.068125   0.07142753],[0.00505954 0.04877923 0.05125    0.05383877],[0.00555346 0.05978079 0.0625     0.06533425],[0.00680096 0.07276294 0.07609375 0.0795639 ],[0.00438492 0.04379479 0.0459375  0.04817971],[0.00655822 0.067104   0.0703125  0.07366223],[0.00640096 0.06358948 0.06671875 0.06999043],[0.00457821 0.04807267 0.0503125  0.05265088],[0.00671705 0.07077397 0.0740625  0.07749102],[0.00554828 0.05965839 0.062375   0.06520668],[0.00439436 0.04399838 0.04614583 0.04839274],[0.00648365 0.06542283 0.06859375 0.07190647],[0.00663828 0.06893867 0.0721875  0.07557695],[0.00504202 0.04841304 0.050875   0.05345505],[0.0055327  0.05929123 0.062      0.06482393],[0.00526973 0.05329852 0.055875   0.05856826],[0.00428913 0.04175958 0.04385417 0.04604871],[0.00531929 0.0543986  0.057      0.05971789],[0.00519146 0.05158789 0.054125   0.05677935],[0.00377557 0.03761975 0.03946429 0.04139533],[0.00538984 0.05598811 0.058625   0.06137795],[0.00626705 0.06068817 0.06375    0.06695522],[0.00433735 0.04277702 0.04489583 0.04711437],[0.00526973 0.05329852 0.055875   0.05856826],[0.00626705 0.06068817 0.06375    0.06695522],[0.00381622 0.0384922  0.04035714 0.04230842],[0.00633095 0.06206224 0.06515625 0.06839319],[0.00619503 0.05916194 0.0621875  0.06535697],[0.00514605 0.05061073 0.053125   0.05575678],[0.0055379  0.05941362 0.062125   0.06495152],[0.00655149 0.06695114 0.07015625 0.07350263],[0.00431814 0.04237001 0.04447917 0.04668815],[0.0065041  0.06588127 0.0690625  0.07238537],[0.00526973 0.05329852 0.055875   0.05856826],[0.00386433 0.03953947 0.04142857 0.0434038 ],[0.00550661 0.05867936 0.061375   0.06418597],[0.00618777 0.05900934 0.06203125 0.06519711],[0.00420564 0.04003068 0.04208333 0.04423633],[0.00667126 0.0697033  0.07296875 0.07637456],[0.00552229 0.05904647 0.06175    0.06456876],[0.00424026 0.04074246 0.0428125  0.04498272],[0.00620953 0.05946714 0.0625     0.06567666],[0.00646996 0.06511722 0.06828125 0.07158718],[0.00505371 0.04865716 0.051125   0.05371087],[0.00638704 0.06328399 0.06640625 0.06967103],[0.00663166 0.06878576 0.07203125 0.07541741],[0.00456023 0.04766503 0.04989583 0.05222527],[0.00637308 0.06297852 0.06609375 0.0693516 ],[0.00629555 0.06129881 0.064375   0.06759437],[0.00424518 0.04084416 0.04291667 0.04508933],[0.00544863 0.05733353 0.06       0.06278216],[0.00540596 0.056355   0.059      0.06176096],[0.00422546 0.04043739 0.0425     0.04466286],[0.00632389 0.06190954 0.065      0.06823343],[0.00532476 0.05452085 0.057125   0.0598456 ],[0.00387625 0.03980135 0.04169643 0.04367759],[0.00627419 0.06084082 0.06390625 0.06711502],[0.00516314 0.05097713 0.0535     0.05614027],[0.00427941 0.04155613 0.04364583 0.04583554],[0.00618777 0.05900934 0.06203125 0.06519711],[0.00637308 0.06297852 0.06609375 0.0693516 ],[0.00434691 0.04298055 0.04510417 0.04732747],[0.00668438 0.07000919 0.07328125 0.07669356],[0.00538446 0.05586581 0.0585     0.06125027],[0.00510591 0.04975591 0.05225    0.05486182],[0.00522519 0.05232093 0.054875   0.05754612],[0.00622397 0.05977236 0.0628125  0.06599633],[0.00420564 0.04003068 0.04208333 0.04423633],[0.00549088 0.05831228 0.061      0.06380315],[0.00534112 0.05488762 0.0575     0.06022874],[0.00379596 0.03805595 0.03991072 0.0418519 ],[0.00703832 0.07858078 0.08203125 0.08561909],[0.00531381 0.05427635 0.056875   0.05959016],[0.00365468 0.03509115 0.036875   0.03874583],[0.00533022 0.0546431  0.05725    0.05997332],[0.00439436 0.04399838 0.04614583 0.04839274],[0.00393908 0.04119837 0.043125   0.04513745],[0.00628844 0.06114614 0.06421875 0.06743459],[0.00545923 0.0575782  0.06025    0.06303743],[0.00440848 0.04430379 0.04645833 0.04871226],[0.00552229 0.05904647 0.06175    0.06456876],[0.00546452 0.05770054 0.060375   0.06316506],[0.00421061 0.04013236 0.0421875  0.04434296],[0.00648365 0.06542283 0.06859375 0.07190647],[0.00507699 0.04914545 0.051625   0.05422244],[0.00385237 0.03927762 0.04116071 0.04312999],[0.00636608 0.06282579 0.0659375  0.06919187],[0.00620953 0.05946714 0.0625     0.06567666],[0.00374681 0.03700919 0.03883928 0.040756  ],[0.00548035 0.05806757 0.06075    0.06354792],[0.00539522 0.0561104  0.05875    0.06150562],[0.00451034 0.04654427 0.04875    0.05105461],[0.00636608 0.06282579 0.0659375  0.06919187],[0.00533568 0.05476535 0.057375   0.06010103],[0.00455572 0.04756313 0.04979167 0.05211886],[0.00537367 0.05562124 0.05825    0.06099491],[0.0065109  0.06603409 0.06921875 0.07254499],[0.00449203 0.0461368  0.04833333 0.05062883],[0.00532476 0.05452085 0.057125   0.0598456 ],[0.00622397 0.05977236 0.0628125  0.06599633],[0.00429883 0.04196304 0.0440625  0.04626187],[0.00536285 0.05537669 0.058      0.06073953],[0.00640096 0.06358948 0.06671875 0.06999043],[0.00455572 0.04756313 0.04979167 0.05211886],[0.00513462 0.05036648 0.052875   0.0555011 ],[0.00532476 0.05452085 0.057125   0.0598456 ],[0.00447824 0.04583123 0.04802083 0.05030947],[0.00543268 0.05696656 0.059625   0.06239924],[0.00621675 0.05961975 0.06265625 0.0658365 ],[0.00424518 0.04084416 0.04291667 0.04508933],[0.00648365 0.06542283 0.06859375 0.07190647],[0.00628132 0.06099348 0.0640625  0.06727481],[0.00442721 0.04471104 0.046875   0.04913825],[0.00642868 0.06420052 0.06734375 0.07062919],[0.005352   0.05513214 0.05775    0.06048414],[0.00435168 0.04308232 0.04520833 0.047434  ],[0.00622397 0.05977236 0.0628125  0.06599633],[0.00531381 0.05427635 0.056875   0.05959016],[0.00436121 0.04328587 0.04541667 0.04764708],[0.0064079  0.06374224 0.066875   0.07015014],[0.00529183 0.05378741 0.056375   0.05907924],[0.00380002 0.03814319 0.04       0.04194321],[0.00520273 0.05183222 0.054375   0.05703495],[0.00638006 0.06313124 0.06625    0.06951131],[0.00381622 0.0384922  0.04035714 0.04230842],[0.00640096 0.06358948 0.06671875 0.06999043],[0.00633095 0.06206224 0.06515625 0.06839319],[0.00388812 0.04006325 0.04196429 0.04395136],[0.00534657 0.05500988 0.057625   0.06035644],[0.00515745 0.050855   0.053375   0.05601244],[0.00449662 0.04623866 0.0484375  0.05073528],[0.00619503 0.05916194 0.0621875  0.06535697],[0.00620229 0.05931453 0.06234375 0.06551681],[0.00427454 0.04145441 0.04354167 0.04572895],[0.00567594 0.06271915 0.0655     0.06839509],[0.00534112 0.05488762 0.0575     0.06022874],[0.00373855 0.03683477 0.03866071 0.04057331],[0.00641484 0.06389498 0.06703125 0.07030983]
2.0,-0.8724172,[0.00322048 0.0310063  0.03257813 0.03422678],[0.00157168 0.0154461  0.01621323 0.01701778],[0.00346672 0.03627336 0.03796875 0.03974008],[0.00372195 0.03648596 0.03830357 0.04020791],[0.00167275 0.01648814 0.01730469 0.0181609 ],[0.00422546 0.04043739 0.0425     0.04466286],[0.00295323 0.02932155 0.03076389 0.03227478],[0.00146336 0.01414715 0.01486111 0.01561051],[0.00285802 0.02735542 0.02875    0.03021343],[0.00362479 0.03448116 0.03625    0.03810595],[0.00198767 0.01893429 0.01990385 0.02092196],[0.00370108 0.03605    0.03785714 0.03975109],[0.00261503 0.0254111  0.0266875  0.02802613],[0.00209269 0.0210932  0.02211539 0.0231859 ],[0.00327583 0.0321504  0.03375    0.03542623],[0.00302948 0.03094997 0.03243056 0.03397945],[0.00186876 0.01801678 0.01892857 0.01988554],[0.00377557 0.03761975 0.03946429 0.04139533],[0.00338343 0.03444016 0.03609375 0.03782359],[0.00198767 0.01893429 0.01990385 0.02092196],[0.00436121 0.04328587 0.04541667 0.04764708],[0.00295001 0.02925372 0.03069444 0.03220373],[0.00162191 0.01545892 0.01625    0.01708083],[0.00370108 0.03605    0.03785714 0.03975109],[0.00302007 0.03074636 0.03222222 0.03376643],[0.00163905 0.0158019  0.01660156 0.01744095],[0.00373855 0.03683477 0.03866071 0.04057331],[0.00294355 0.02911808 0.03055556 0.03206162],[0.00184923 0.01762478 0.01852679 0.01947401],[0.00322792 0.03115881 0.03273438 0.03438674],[0.00220654 0.02163121 0.02270833 0.02383775],[0.0015434  0.01487203 0.015625   0.01641543],[0.00257302 0.02455717 0.0258125  0.02713018],[0.00292406 0.02871118 0.03013889 0.03163524],[0.00173518 0.01661189 0.01745833 0.01834708],[0.00322048 0.0310063  0.03257813 0.03422678],[0.00299481 0.03020348 0.03166667 0.03319828],[0.00158908 0.01580503 0.01658088 0.01739412],[0.00430366 0.04206478 0.04416667 0.04636844],[0.00371779 0.03639876 0.03821428 0.04011655],[0.00164848 0.01599249 0.01679688 0.01764097],[0.00323164 0.03123507 0.0328125  0.03446671],[0.00292732 0.02877899 0.03020833 0.03170631],[0.00162955 0.01561134 0.01640625 0.01724089],[0.00331935 0.03306606 0.0346875  0.03638541],[0.00286803 0.02755873 0.02895833 0.03042676],[0.00165412 0.01610685 0.01691406 0.01776097],[0.00269113 0.02699795 0.0283125  0.02968907],[0.00329042 0.03245558 0.0340625  0.035746  ],[0.00162955 0.01561134 0.01640625 0.01724089],[0.00329768 0.03260819 0.03421875 0.03590587],[0.00291753 0.02857557 0.03       0.0314931 ],[0.00172704 0.0164493  0.01729167 0.01817634],[0.00287469 0.02769428 0.02909722 0.03056896],[0.00293707 0.02898244 0.03041667 0.0319195 ],[0.00153624 0.01472856 0.01547794 0.0162648 ],[0.00387625 0.03980135 0.04169643 0.04367759],[0.0036674  0.03535262 0.03714286 0.03902003],[0.00176537 0.01722177 0.01808333 0.01898714],[0.00324645 0.03154014 0.033125   0.03478659],[0.00324275 0.03146387 0.03304688 0.03470663],[0.00203177 0.01982565 0.02081731 0.02185742],[0.00438492 0.04379479 0.0459375  0.04817971],[0.00281192 0.02962487 0.031      0.03243679],[0.00162764 0.01557324 0.01636719 0.01720088],[0.00331215 0.03291343 0.03453125 0.03622558],[0.00288464 0.02789762 0.02930555 0.03078226],[0.00163905 0.0158019  0.01660156 0.01744095],[0.0029661  0.02959288 0.03104167 0.03255897],[0.00268825 0.02693689 0.02825    0.02962514],[0.00146839 0.0142488  0.01496528 0.01571719],[0.00376738 0.03744529 0.03928572 0.04121268],[0.00367586 0.03552695 0.03732143 0.03920281],[0.0015434  0.01487203 0.015625   0.01641543],[0.00373441 0.03674756 0.03857143 0.04048197],[0.00295323 0.02932155 0.03076389 0.03227478],[0.0016709  0.01645001 0.01726563 0.01812091],[0.00322792 0.03115881 0.03273438 0.03438674],[0.00267668 0.02669269 0.028      0.02936937],[0.00179305 0.01779124 0.01866667 0.01958429],[0.00322421 0.03108255 0.03265625 0.03430676],[0.00338694 0.03451652 0.03617188 0.03790346],[0.00199704 0.0191219  0.02009615 0.02111894],[0.00340447 0.03489835 0.0365625  0.03830282],[0.00290114 0.02823657 0.02965278 0.0311377 ],[0.00153804 0.01476442 0.01551471 0.01630246],[0.00325014 0.03161642 0.03320312 0.03486655],[0.00241796 0.02387623 0.02505682 0.02629418],[0.00204092 0.02001338 0.02100961 0.0220543 ],[0.00285802 0.02735542 0.02875    0.03021343],[0.00293382 0.02891462 0.03034722 0.03184844],[0.00199471 0.019075   0.02004808 0.0210697 ],[0.00295967 0.02945721 0.03090278 0.03241688],[0.0029693  0.02966071 0.03111111 0.03263001],[0.00174531 0.01681515 0.01766667 0.01856046],[0.00327218 0.03207411 0.03367187 0.03534628],[0.00287136 0.0276265  0.02902778 0.03049786],[0.00152905 0.0145851  0.01533088 0.01611415],[0.00266506 0.02644852 0.02775    0.02911358],[0.00368008 0.03561412 0.03741071 0.03929419],[0.00173112 0.01653059 0.017375   0.01826171],[0.00322421 0.03108255 0.03265625 0.03430676],[0.00295646 0.02938938 0.03083333 0.03234583],[0.00200869 0.01935645 0.02033654 0.02136514],[0.00334087 0.03352401 0.03515625 0.03686488],[0.00295323 0.02932155 0.03076389 0.03227478],[0.00176736 0.01726244 0.018125   0.0190298 ],[0.00324645 0.03154014 0.033125   0.03478659],[0.00291099 0.02843996 0.02986111 0.03135095],[0.00162191 0.01545892 0.01625    0.01708083],[0.00327583 0.0321504  0.03375    0.03542623],[0.00267668 0.02669269 0.028      0.02936937],[0.0015523  0.0150514  0.01580882 0.0166037 ],[0.00334087 0.03352401 0.03515625 0.03686488],[0.00292732 0.02877899 0.03020833 0.03170631],[0.0013853  0.01337022 0.01404605 0.01475551],[0.00269975 0.02718112 0.0285     0.02988087],[0.00268825 0.02693689 0.02825    0.02962514],[0.00176736 0.01726244 0.018125   0.0190298 ],[0.00324275 0.03146387 0.03304688 0.03470663],[0.00333013 0.03329502 0.03492187 0.03662516],[0.00162955 0.01561134 0.01640625 0.01724089],[0.00368008 0.03561412 0.03741071 0.03929419],[0.00295323 0.02932155 0.03076389 0.03227478],[0.00176736 0.01726244 0.018125   0.0190298 ],[0.00285802 0.02735542 0.02875    0.03021343],[0.00289785 0.02816877 0.02958333 0.03106662],[0.00162573 0.01553513 0.01632812 0.01716086],[0.00327218 0.03207411 0.03367187 0.03534628],[0.00237757 0.0230442  0.02420454 0.02542176],[0.00202488 0.01968488 0.02067308 0.02170975],[0.00276767 0.02864706 0.03       0.03141473],[0.00290114 0.02823657 0.02965278 0.0311377 ],[0.00177531 0.01742512 0.01829167 0.01920043],[0.00324275 0.03146387 0.03304688 0.03470663],[0.0029725  0.02972855 0.03118056 0.03270105],[0.00175135 0.01693713 0.01779167 0.01868848],[0.00302321 0.03081423 0.03229167 0.03383744],[0.00319803 0.03054881 0.03210938 0.03374684],[0.00180672 0.01807606 0.01895833 0.01988278],[0.00375917 0.03727084 0.03910714 0.04103001],[0.0033013  0.03268449 0.03429687 0.03598579],[0.00153085 0.01462096 0.01536765 0.01615182],[0.00321302 0.03085379 0.03242188 0.03406681],[0.00301377 0.03061063 0.03208333 0.0336244 ],[0.00185359 0.01771188 0.01861607 0.01956547],[0.00376328 0.03735806 0.03919643 0.04112135],[0.00323164 0.03123507 0.0328125  0.03446671],[0.00145492 0.01397776 0.0146875  0.01543269],[0.00318674 0.0303201  0.031875   0.03350684]
