Eb/N0 (dB),SNR(dB),AE_GNBP_0,AE_GNBP_0_BP,AE_GNBP_1,AE_GNBP_1_BP,AE_GNBP_2,AE_GNBP_2_BP,AE_GNBP_3,AE_GNBP_3_BP,AE_GNBP_4,AE_GNBP_4_BP,LDPC_SYS_BP,LDPC_SYS_GNBP_0,LDPC_SYS_GNBP_1,LDPC_SYS_GNBP_2,LDPC_SYS_GNBP_3,LDPC_SYS_GNBP_4,LDPC_NSYS_BP,LDPC_NSYS_GNBP_0,LDPC_NSYS_GNBP_1,LDPC_NSYS_GNBP_2,LDPC_NSYS_GNBP_3,LDPC_NSYS_GNBP_4
0.0,-1.4342214,0.8899999856948853,0.9300000071525574,0.8999999761581421,0.9700000286102295,0.9300000071525574,0.949999988079071,0.9100000262260437,0.9700000286102295,0.949999988079071,0.9700000286102295,0.9900000095367432,0.9700000286102295,0.9900000095367432,1.0,1.0,0.9900000095367432,0.9300000071525574,0.9300000071525574,0.9599999785423279,0.9100000262260437,0.9100000262260437,0.9200000166893005
1.0,-0.4342214,0.7400000095367432,0.7450000047683716,0.7950000166893005,0.7799999713897705,0.7950000166893005,0.7599999904632568,0.7350000143051147,0.8500000238418579,0.7599999904632568,0.800000011920929,0.9449999928474426,0.949999988079071,0.9599999785423279,0.9350000023841858,0.9599999785423279,0.9599999785423279,0.7799999713897705,0.800000011920929,0.7950000166893005,0.7549999952316284,0.7799999713897705,0.75
2.0,0.5657786,0.4833333194255829,0.4333333373069763,0.550000011920929,0.5099999904632568,0.5299999713897705,0.44333332777023315,0.4533333480358124,0.4866666793823242,0.5133333206176758,0.5,0.7799999713897705,0.7850000262260437,0.8100000023841858,0.7900000214576721,0.8199999928474426,0.8100000023841858,0.4533333480358124,0.4533333480358124,0.5,0.41333332657814026,0.4166666567325592,0.43666666746139526
3.0,1.5657786,0.1875,0.19142857193946838,0.2085714340209961,0.18666666746139526,0.23000000417232513,0.18571428954601288,0.18714286386966705,0.22833333909511566,0.19285714626312256,0.18857142329216003,0.5866666436195374,0.596666693687439,0.5899999737739563,0.5766666531562805,0.6000000238418579,0.6033333539962769,0.17571428418159485,0.162222221493721,0.1711111068725586,0.18000000715255737,0.16750000417232513,0.17499999701976776
4.0,2.5657787,0.0462162159383297,0.05576923117041588,0.05038461461663246,0.06888888776302338,0.0625,0.05727272853255272,0.04588235169649124,0.05107142776250839,0.04806451499462128,0.05458333343267441,0.38333332538604736,0.25999999046325684,0.26428571343421936,0.2628571391105652,0.2916666567325592,0.28285714983940125,0.041999999433755875,0.03369565308094025,0.042500000447034836,0.03511111065745354,0.03488372266292572,0.04264706000685692
5.0,3.5657787,0.007054794579744339,0.010312500409781933,0.007075471803545952,0.01225490216165781,0.008585858158767223,0.013020833022892475,0.005817490629851818,0.012608695775270462,0.00748792290687561,0.010521738789975643,0.2199999988079071,0.10400000214576721,0.095238097012043,0.09799999743700027,0.11294117569923401,0.09409090876579285,0.006443514488637447,0.004119047429412603,0.0041888621635735035,0.0037473684642463923,0.0036122449673712254,0.003973799291998148
6.0,4.5657787,0.0008703374769538641,0.0012866667238995433,0.0006090225651860237,0.0020601502619683743,0.0008439780795015395,0.002618595724925399,0.0005274522118270397,0.0015801105182617903,0.0006219150964170694,0.0018591549014672637,0.09166666865348816,0.0258620698004961,0.02769230678677559,0.027023809030652046,0.027654321864247322,0.025393258780241013,0.00048419638187624514,0.0002474768552929163,0.0003141447377856821,0.000253007048740983,0.000246378593146801,0.0002542159636504948
