Eb/N0 (dB),SNR(dB),AE_GNBP_0,AE_GNBP_0_BP,AE_GNBP_1,AE_GNBP_1_BP,AE_GNBP_2,AE_GNBP_2_BP,AE_GNBP_3,AE_GNBP_3_BP,AE_GNBP_4,AE_GNBP_4_BP,LDPC_SYS_BP,LDPC_SYS_GNBP_0,LDPC_SYS_GNBP_1,LDPC_SYS_GNBP_2,LDPC_SYS_GNBP_3,LDPC_SYS_GNBP_4,LDPC_NSYS_BP,LDPC_NSYS_GNBP_0,LDPC_NSYS_GNBP_1,LDPC_NSYS_GNBP_2,LDPC_NSYS_GNBP_3,LDPC_NSYS_GNBP_4
0.0,-1.4342214,89.0,93.0,90.0,97.0,93.0,95.0,91.0,97.0,95.0,97.0,99.0,97.0,99.0,100.0,100.0,99.0,93.0,93.0,96.0,91.0,91.0,92.0
1.0,-0.4342214,148.0,149.0,159.0,156.0,159.0,152.0,147.0,85.0,152.0,160.0,189.0,95.0,96.0,187.0,96.0,96.0,156.0,160.0,159.0,151.0,156.0,150.0
2.0,0.5657786,145.0,130.0,165.0,153.0,159.0,133.0,136.0,146.0,154.0,100.0,156.0,157.0,162.0,158.0,164.0,162.0,136.0,136.0,150.0,124.0,125.0,131.0
3.0,1.5657786,150.0,134.0,146.0,112.0,138.0,130.0,131.0,137.0,135.0,132.0,176.0,179.0,177.0,173.0,180.0,181.0,123.0,146.0,154.0,144.0,134.0,140.0
4.0,2.5657787,171.0,145.0,131.0,124.0,150.0,126.0,156.0,143.0,149.0,131.0,115.0,182.0,185.0,184.0,175.0,198.0,147.0,155.0,153.0,158.0,150.0,145.0
5.0,3.5657787,206.0,132.0,150.0,125.0,170.0,125.0,153.0,145.0,155.0,121.0,66.0,208.0,200.0,196.0,192.0,207.0,154.0,173.0,173.0,178.0,177.0,182.0
6.0,4.5657787,245.0,193.0,162.0,137.0,185.0,138.0,171.0,143.0,189.0,132.0,55.0,225.0,216.0,227.0,224.0,226.0,144.0,179.0,191.0,183.0,199.0,202.0
