Eb/N0 (dB),SNR(dB),AE_GNBP_0,AE_GNBP_0_BP,AE_GNBP_1,AE_GNBP_1_BP,AE_GNBP_2,AE_GNBP_2_BP,AE_GNBP_3,AE_GNBP_3_BP,AE_GNBP_4,AE_GNBP_4_BP,LDPC_SYS_BP,LDPC_SYS_GNBP_0,LDPC_SYS_GNBP_1,LDPC_SYS_GNBP_2,LDPC_SYS_GNBP_3,LDPC_SYS_GNBP_4,LDPC_NSYS_BP,LDPC_NSYS_GNBP_0,LDPC_NSYS_GNBP_1,LDPC_NSYS_GNBP_2,LDPC_NSYS_GNBP_3,LDPC_NSYS_GNBP_4
0.0,-1.4342214,439.0,469.0,472.0,525.0,543.0,479.0,545.0,503.0,517.0,517.0,541.0,526.0,542.0,489.0,548.0,535.0,463.0,557.0,502.0,470.0,505.0,491.0
1.0,-0.4342214,624.0,666.0,705.0,691.0,676.0,650.0,584.0,386.0,667.0,674.0,776.0,443.0,420.0,783.0,399.0,387.0,634.0,690.0,667.0,614.0,682.0,639.0
2.0,0.5657786,569.0,512.0,602.0,605.0,579.0,483.0,478.0,504.0,508.0,408.0,492.0,542.0,554.0,532.0,565.0,572.0,474.0,493.0,529.0,462.0,449.0,464.0
3.0,1.5657786,471.0,458.0,443.0,423.0,430.0,470.0,427.0,459.0,439.0,463.0,576.0,517.0,500.0,493.0,504.0,501.0,417.0,424.0,454.0,436.0,429.0,467.0
4.0,2.5657787,427.0,425.0,422.0,430.0,433.0,421.0,430.0,425.0,429.0,437.0,452.0,441.0,434.0,433.0,428.0,469.0,424.0,423.0,428.0,439.0,427.0,433.0
5.0,3.5657787,422.0,424.0,423.0,425.0,424.0,422.0,422.0,422.0,424.0,421.0,429.0,442.0,431.0,425.0,424.0,437.0,424.0,421.0,423.0,421.0,421.0,422.0
6.0,4.5657787,419.0,420.0,419.0,434.0,421.0,422.0,421.0,422.0,420.0,426.0,521.0,428.0,421.0,429.0,425.0,421.0,420.0,415.0,419.0,416.0,414.0,414.0
