Eb/N0 (dB),SNR(dB),AE_GNBP_0,AE_GNBP_0_ML,AE_GNBP_0_BP,AE_GNBP_1,AE_GNBP_1_ML,AE_GNBP_1_BP,AE_GNBP_2,AE_GNBP_2_ML,AE_GNBP_2_BP,AE_GNBP_3,AE_GNBP_3_ML,AE_GNBP_3_BP,AE_GNBP_4,AE_GNBP_4_ML,AE_GNBP_4_BP,BCH_SYS_BP,BCH_SYS_GNBP_0,BCH_SYS_GNBP_1,BCH_SYS_GNBP_2,BCH_SYS_GNBP_3,BCH_SYS_GNBP_4,BCH_NSYS_BP,BCH_NSYS_GNBP_0,BCH_NSYS_GNBP_1,BCH_NSYS_GNBP_2,BCH_NSYS_GNBP_3,BCH_NSYS_GNBP_4,BCH_ML,AE_BP_0,AE_BP_0_ML,AE_BP_0_GNBP,AE_BP_1,AE_BP_1_ML,AE_BP_1_GNBP,AE_BP_2,AE_BP_2_ML,AE_BP_2_GNBP,AE_BP_3,AE_BP_3_ML,AE_BP_3_GNBP,AE_BP_4,AE_BP_4_ML,AE_BP_4_GNBP
0.0,-4.49969,0.4124999940395355,0.2639999985694885,0.39500001072883606,0.41499999165534973,0.27799999713897705,0.39500001072883606,0.4449999928474426,0.26499998569488525,0.4375,0.44749999046325684,0.24400000274181366,0.4325000047683716,0.38999998569488525,0.2433333396911621,0.41999998688697815,0.6033333539962769,0.5950000286102295,0.5950000286102295,0.6299999952316284,0.6399999856948853,0.6349999904632568,0.7749999761581421,0.7300000190734863,0.7149999737739563,0.7099999785423279,0.7200000286102295,0.6600000262260437,0.1979999989271164,0.4350000023841858,0.30000001192092896,0.38999998569488525,0.37400001287460327,0.30000001192092896,0.4350000023841858,0.41499999165534973,0.28600001335144043,0.3619999885559082,0.4300000071525574,0.2966666519641876,0.38600000739097595,0.4259999990463257,0.3140000104904175,0.35600000619888306
1.0,-3.49969,0.26571428775787354,0.17444443702697754,0.2750000059604645,0.2750000059604645,0.13181817531585693,0.2549999952316284,0.29499998688697815,0.15299999713897705,0.2866666615009308,0.2628571391105652,0.15199999511241913,0.2966666519641876,0.27000001072883606,0.15777777135372162,0.27000001072883606,0.47333332896232605,0.4466666579246521,0.44333332777023315,0.5133333206176758,0.4699999988079071,0.5099999904632568,0.5433333516120911,0.5566666722297668,0.5266666412353516,0.5633333325386047,0.5833333134651184,0.5799999833106995,0.10000000149011612,0.26428571343421936,0.15727272629737854,0.24857142567634583,0.2542857229709625,0.15076923370361328,0.2857142984867096,0.22624999284744263,0.17100000381469727,0.23000000417232513,0.3149999976158142,0.18222221732139587,0.2671428620815277,0.26374998688697815,0.18416666984558105,0.2622222304344177
2.0,-2.49969,0.1641666740179062,0.07000000029802322,0.14166666567325592,0.13076923787593842,0.06565217673778534,0.15000000596046448,0.1584615409374237,0.07360000163316727,0.15916666388511658,0.12999999523162842,0.06913043558597565,0.17100000381469727,0.15727272629737854,0.05592592433094978,0.16200000047683716,0.35499998927116394,0.3675000071525574,0.33500000834465027,0.3774999976158142,0.30000001192092896,0.32600000500679016,0.3959999978542328,0.36000001430511475,0.3779999911785126,0.3580000102519989,0.40799999237060547,0.4099999964237213,0.035172414034605026,0.1458333283662796,0.07999999821186066,0.13466666638851166,0.1483333259820938,0.08826086670160294,0.14615385234355927,0.11375000327825546,0.07576923072338104,0.12533333897590637,0.1508333384990692,0.09454545378684998,0.15571428835391998,0.13375000655651093,0.10409090667963028,0.16066665947437286
3.0,-1.49969,0.06586206704378128,0.025200000032782555,0.07320000231266022,0.058666665107011795,0.019397590309381485,0.07391304522752762,0.06387096643447876,0.027402596548199654,0.0790909081697464,0.06656250357627869,0.01877777837216854,0.08947368711233139,0.059310343116521835,0.017999999225139618,0.07894736528396606,0.257999986410141,0.20250000059604645,0.24666666984558105,0.2257142812013626,0.18333333730697632,0.22142857313156128,0.22111110389232635,0.23749999701976776,0.21899999678134918,0.2266666740179062,0.25,0.20999999344348907,0.008907563053071499,0.0689999982714653,0.03056338056921959,0.05416666716337204,0.057500001043081284,0.029866667464375496,0.05605263262987137,0.054749999195337296,0.03578124940395355,0.055897437036037445,0.07999999821186066,0.04125000163912773,0.06416666507720947,0.0706060603260994,0.05244898051023483,0.07105263322591782
4.0,-0.49969006,0.02042105235159397,0.006842105183750391,0.029655171558260918,0.016610169783234596,0.004357682541012764,0.024347826838493347,0.020999999716877937,0.007844522595405579,0.036666665226221085,0.02084210515022278,0.004840425681322813,0.03799999877810478,0.019120879471302032,0.004464285913854837,0.031296297907829285,0.1599999964237213,0.10066666454076767,0.11714285612106323,0.10533333569765091,0.10928571224212646,0.09437499940395355,0.1014999970793724,0.09782608598470688,0.10304348170757294,0.093478262424469,0.0949999988079071,0.09863636642694473,0.0010358974104747176,0.02614457905292511,0.007822878658771515,0.018376069143414497,0.023956043645739555,0.00985714327543974,0.017886178568005562,0.017769230529665947,0.011138211004436016,0.01842857152223587,0.026538461446762085,0.014999999664723873,0.02245097979903221,0.024090908467769623,0.019306357949972153,0.025470085442066193
5.0,0.50030994,0.003971486818045378,0.0014112659264355898,0.0076806084252893925,0.0034406438935548067,0.000668449210934341,0.008341463282704353,0.005279805511236191,0.0015732484171167016,0.015636363998055458,0.004800994880497456,0.0008388981805182993,0.013888888992369175,0.003678646869957447,0.000800156150944531,0.011111111380159855,0.07764706015586853,0.039047617465257645,0.043714284896850586,0.03926829248666763,0.041025642305612564,0.0436842106282711,0.03539682552218437,0.026704546064138412,0.030487805604934692,0.02797619067132473,0.029176469892263412,0.029404761269688606,7.383101183222607e-05,0.007761193905025721,0.0020301886834204197,0.0040701753459870815,0.007330826949328184,0.002969798631966114,0.004473229870200157,0.005053305067121983,0.0026782883796840906,0.003807471366599202,0.007492063567042351,0.003902759635820985,0.006657142657786608,0.008542713709175587,0.007440860383212566,0.009913545101881027
6.0,1.50031,0.0006843575392849743,0.0002451855398248881,0.00182101980317384,0.0004321133310440928,5.8400000852998346e-05,0.0027429466135799885,0.001014560810290277,0.0002134691021637991,0.005827067885547876,0.0007967237615957856,9.122391929849982e-05,0.0066283526830375195,0.0006435285322368145,8.759999764151871e-05,0.0037176471669226885,0.03457142785191536,0.014033613726496696,0.01596153900027275,0.011984732933342457,0.015436893329024315,0.014504504390060902,0.008587785996496677,0.006115107797086239,0.005306122358888388,0.005748372990638018,0.005783664528280497,0.004777183756232262,3.999999989900971e-06,0.002093750052154064,0.00030356220668181777,0.0006298399530351162,0.0018874560482800007,0.0006328689050860703,0.0008298755274154246,0.0009222484077326953,0.0006189459818415344,0.0007285681203939021,0.0015625000232830644,0.0009912536479532719,0.001415882958099246,0.0021565216593444347,0.002286843489855528,0.0024372320622205734
