Eb/N0 (dB) ,SNR(dB)     ,AE_GNBP_0              ,AE_GNBP_0_ML           ,AE_GNBP_0_BP           ,AE_GNBP_1             ,AE_GNBP_1_ML           ,AE_GNBP_1_BP         ,AE_GNBP_2              ,AE_GNBP_2_ML           ,AE_GNBP_2_BP         ,AE_GNBP_3             ,AE_GNBP_3_ML           ,AE_GNBP_3_BP          ,AE_GNBP_4              ,AE_GNBP_4_ML           ,AE_GNBP_4_BP          ,BCH_SYS_BP          ,BCH_SYS_GNBP_0       ,BCH_SYS_GNBP_1       ,BCH_SYS_GNBP_2        ,BCH_SYS_GNBP_3       ,BCH_SYS_GNBP_4        ,BCH_NSYS_BP           ,BCH_NSYS_GNBP_0       ,BCH_NSYS_GNBP_1       ,BCH_NSYS_GNBP_2       ,BCH_NSYS_GNBP_3       ,BCH_NSYS_GNBP_4       ,BCH_ML                 ,AE_BP_0                ,AE_BP_0_ML             ,AE_BP_0_GNBP          ,AE_BP_1               ,AE_BP_1_ML            ,AE_BP_1_GNBP           ,AE_BP_2                ,AE_BP_2_ML             ,AE_BP_2_GNBP          ,AE_BP_3                ,AE_BP_3_ML             ,AE_BP_3_GNBP           ,AE_BP_4               ,AE_BP_4_ML            ,AE_BP_4_GNBP
0.0        ,-4.49969    ,0.10022727400064468    ,0.07599999755620956    ,0.09522727131843567    ,0.10863636434078217   ,0.0825454518198967     ,0.10090909153223038  ,0.09659090638160706    ,0.07030303031206131    ,0.09727272391319275  ,0.09454545378684998   ,0.07309091091156006    ,0.1090909093618393    ,0.09704545140266418    ,0.072727270424366      ,0.1013636365532875    ,0.15242424607276917 ,0.1627272665500641   ,0.17000000178813934  ,0.18090909719467163   ,0.19181817770004272  ,0.1709090918302536    ,0.18454545736312866   ,0.17590908706188202   ,0.172272726893425     ,0.16484849154949188   ,0.16863636672496796   ,0.14696969091892242   ,0.07890909165143967    ,0.10295454412698746    ,0.07545454800128937    ,0.08490908890962601   ,0.08236363530158997   ,0.07345454394817352   ,0.10159090906381607    ,0.09022727608680725    ,0.0756363645195961     ,0.07727272808551788   ,0.09727272391319275    ,0.0684848502278328     ,0.0820000022649765     ,0.08363636583089828   ,0.07309091091156006   ,0.0721818208694458
1.0        ,-3.49969    ,0.05727272853255272    ,0.04161616042256355    ,0.06969697028398514    ,0.06303030252456665   ,0.03603305667638779    ,0.06181818246841431  ,0.06545454263687134    ,0.037727274000644684   ,0.06878788024187088  ,0.058311689645051956  ,0.04236363619565964    ,0.06560605764389038   ,0.06151515245437622    ,0.042626261711120605   ,0.06151515245437622   ,0.11606060713529587 ,0.1196969673037529   ,0.12515151500701904  ,0.1515151560306549    ,0.1345454603433609   ,0.14060606062412262   ,0.11363636702299118   ,0.11606060713529587   ,0.12242424488067627   ,0.12121212482452393   ,0.1239393949508667    ,0.12333333492279053   ,0.03872727230191231    ,0.05818181857466698    ,0.03462810069322586    ,0.055194806307554245  ,0.05766233801841736   ,0.030209790915250778  ,0.05480519309639931    ,0.04693181812763214    ,0.03754545375704765    ,0.05056818202137947   ,0.06484848260879517    ,0.04191919043660164    ,0.05441558361053467    ,0.04943181946873665   ,0.035227272659540176  ,0.04686868563294411
2.0        ,-2.49969    ,0.03378788009285927    ,0.01592727191746235    ,0.031136363744735718   ,0.030069930478930473  ,0.016403162851929665   ,0.034462809562683105 ,0.03146853297948837    ,0.015272727236151695   ,0.03348485007882118  ,0.02831168845295906   ,0.016996046528220177   ,0.03936363756656647   ,0.035702478140592575   ,0.014006733894348145   ,0.03909090906381607   ,0.09522727131843567 ,0.0886363610625267   ,0.09318181872367859  ,0.09840909391641617   ,0.07727272808551788  ,0.07963636517524719   ,0.08290909230709076   ,0.07599999755620956   ,0.07581818103790283   ,0.07363636046648026   ,0.07418181747198105   ,0.08309090882539749   ,0.013542319647967815   ,0.03128787875175476    ,0.019227271899580956   ,0.026121212169528008  ,0.03181818127632141   ,0.016561264172196388  ,0.029160838574171066   ,0.025113636627793312   ,0.014895104803144932   ,0.02563636377453804   ,0.031515151262283325   ,0.017520660534501076   ,0.027077922597527504   ,0.023579545319080353  ,0.01809917390346527   ,0.02666666731238365
3.0        ,-1.49969    ,0.013197491876780987   ,0.005127272568643093   ,0.015200000256299973   ,0.012636363506317139  ,0.004633077885955572   ,0.016916995868086815 ,0.012639296241104603   ,0.00498229032382369    ,0.017520660534501076 ,0.012102272361516953  ,0.004252525046467781   ,0.021100478246808052  ,0.013040752150118351   ,0.0042828284204006195  ,0.019904306158423424  ,0.07199999690055847 ,0.050227273255586624 ,0.06333333253860474  ,0.0574025958776474    ,0.04636363685131073  ,0.058311689645051956  ,0.042828284204006195  ,0.04602272808551788   ,0.0395454540848732    ,0.043030302971601486  ,0.04749999940395355   ,0.03990909084677696   ,0.0032773108687251806  ,0.013030302710831165   ,0.005428937263786793   ,0.01058080792427063   ,0.011903408914804459  ,0.005115151405334473  ,0.010071770288050175   ,0.009909090586006641   ,0.0059801135212183     ,0.009743589907884598  ,0.015599999576807022   ,0.007916666567325592   ,0.01058080792427063    ,0.011487603187561035  ,0.007810760755091906  ,0.010550239123404026
4.0        ,-0.49969006 ,0.0040669855661690235  ,0.0012589712860062718  ,0.006583072245121002   ,0.0032588597387075424 ,0.0009640485513955355  ,0.005533596966415644 ,0.003827272681519389   ,0.001352393184788525   ,0.008011363446712494 ,0.004095693584531546  ,0.0010227272287011147  ,0.008484848774969578  ,0.0042557441629469395  ,0.0009948979131877422  ,0.007171717006713152  ,0.04424242302775383 ,0.02630303055047989  ,0.0287012979388237   ,0.024909090250730515  ,0.026753246784210205 ,0.02403409034013748   ,0.019227271899580956  ,0.016442688181996346  ,0.01727272756397724   ,0.016561264172196388  ,0.016287878155708313  ,0.017148761078715324  ,0.0003944055933970958  ,0.004622125066816807   ,0.0014156323159113526  ,0.003271173220127821  ,0.004315684083849192  ,0.0013733765808865428 ,0.0031042129267007113  ,0.002965034916996956   ,0.0015558019513264298  ,0.002766233868896961  ,0.004906760063022375   ,0.0024204545188695192  ,0.0037433155812323093  ,0.00347107439301908   ,0.002212296472862363  ,0.003278943244367838
5.0        ,0.50030994  ,0.0007813367992639542  ,0.0002323660592082888  ,0.0014725198270753026  ,0.0007737333071418107 ,0.0001279168645851314  ,0.001866962295025587 ,0.00093120988458395    ,0.00024435436353087425 ,0.003504132153466344 ,0.0009565807413309813 ,0.0001601153489900753  ,0.0030303029343485832 ,0.0008110705530270934  ,0.00015045063628349453 ,0.002519310684874654  ,0.02245989255607128 ,0.009242423810064793 ,0.010909090749919415 ,0.009401330724358559  ,0.009883450344204903 ,0.010454545728862286  ,0.006089466158300638  ,0.004390495829284191  ,0.004700665362179279  ,0.004621211905032396  ,0.0045026736333966255 ,0.004545454401522875  ,2.840697197825648e-05  ,0.0014416553312912583  ,0.00028885077335871756 ,0.000671451329253614  ,0.0014422419480979443 ,0.0003218425845261663 ,0.0006610142881982028  ,0.0008160496363416314  ,0.00030327041167765856 ,0.00055512017570436   ,0.0012236651964485645  ,0.0005029267631471157  ,0.0010987012647092342  ,0.0009616262977942824 ,0.0008230694220401347 ,0.0011055802460759878
6.0        ,1.50031     ,0.00013363381731323898 ,3.5868313716491684e-05 ,0.00039920536801218987 ,9.058709838427603e-05 ,1.0290908903698437e-05 ,0.000601310923229903 ,0.00018062257731799036 ,3.402189031476155e-05  ,0.001452494878321886 ,0.0001424896763637662 ,1.6048652469180524e-05 ,0.0014698711456730962 ,0.00013869717076886445 ,1.4327272765513044e-05 ,0.0009005347383208573 ,0.0112207792699337  ,0.003239113837480545 ,0.003723776200786233 ,0.0029354614671319723 ,0.003733451012521982 ,0.0034561834763735533 ,0.0014712006086483598 ,0.0009178111795336008 ,0.0007810760871507227 ,0.0008302109781652689 ,0.0008508930332027376 ,0.0006822232971899211 ,1.4181817959979526e-06 ,0.00039867425221018493 ,3.961139373132028e-05  ,9.926315397024155e-05 ,0.0004518810601439327 ,6.409571506083012e-05 ,0.00010587200085865334 ,0.00012882103328593075 ,6.268563447520137e-05  ,8.900774992071092e-05 ,0.00024034091620706022 ,0.00011264246131759137 ,0.00019996199989691377 ,0.0002223978954134509 ,0.0002166213234886527 ,0.00023437064373865724
